Party,2014,2012,2010
Estonia,Yes,No,Answer/report not provided
European Union,No,Answer/report not provided,Answer/report not provided
Fiji,Yes,Yes,Answer/report not provided
Finland,Yes,Yes,Answer/report not provided
France,Yes,Yes,Answer/report not provided
Gabon,Answer/report not provided,Answer/report not provided,Answer/report not provided
Gambia,No,Yes,Answer/report not provided
Georgia,Yes,Yes,Answer/report not provided
Germany,Yes,Yes,Answer/report not provided
Ghana,Yes,Answer/report not provided,Answer/report not provided
Greece,Yes,Answer/report not provided,Answer/report not provided
Grenada,No,Answer/report not provided,Answer/report not provided
Guatemala,Yes,Yes,Answer/report not provided
Guyana,Answer/report not provided,No,Answer/report not provided
Honduras,Yes,Yes,Yes
Hungary,Yes,Yes,Answer/report not provided
Iceland,Yes,Yes,Answer/report not provided
India,Yes,Yes,Answer/report not provided
Iran (Islamic Republic of),Yes,Yes,Answer/report not provided
Iraq,Yes,Yes,Answer/report not provided
Ireland,Yes,Yes,Answer/report not provided
Israel,Answer/report not provided,Yes,Answer/report not provided
Italy,Yes,Answer/report not provided,Answer/report not provided
Jamaica,Yes,Answer/report not provided,Answer/report not provided
Japan,Answer/report not provided,Answer/report not provided,Answer/report not provided
Jordan,Yes,Yes,Answer/report not provided
Kazakhstan,Yes,Yes,Answer/report not provided
Kenya,Yes,Answer/report not provided,Answer/report not provided
Kiribati,Yes,Answer/report not provided,Answer/report not provided
Kuwait,Yes,No,No
Kyrgyzstan,Yes,Yes,Answer/report not provided
Lao People's Democratic Republic,Yes,Answer/report not provided,Answer/report not provided
Latvia,Yes,Yes,Answer/report not provided
Lebanon,Yes,Yes,Answer/report not provided
Lesotho,Answer/report not provided,Answer/report not provided,Answer/report not provided
Libyan Arab Jamahiriya,Yes,Yes,Answer/report not provided
Lithuania,Yes,Yes,Answer/report not provided
Luxembourg,Yes,Yes,Answer/report not provided
Madagascar,Yes,Answer/report not provided,Answer/report not provided
Malaysia,Yes,Yes,Answer/report not provided
Maldives,Yes,Answer/report not provided,Answer/report not provided
Mali,Yes,Answer/report not provided,Answer/report not provided
Malta,Yes,Answer/report not provided,Answer/report not provided
Marshall Islands,No,Yes,Answer/report not provided
Mauritania,No,No,Answer/report not provided
Mauritius,Yes,Yes,Answer/report not provided
Mexico,Yes,Yes,Answer/report not provided
Micronesia (Federated States of),Yes,Yes,Answer/report not provided
Mongolia,Yes,Yes,Answer/report not provided
Montenegro,Yes,Answer/report not provided,Answer/report not provided
Myanmar,Yes,Answer/report not provided,Answer/report not provided
Namibia,Answer/report not provided,Yes,Yes
Nauru,Answer/report not provided,Answer/report not provided,Answer/report not provided
Nepal,Yes,Yes,Answer/report not provided
Netherlands,Yes,Yes,Answer/report not provided
New Zealand,Yes,Yes,Answer/report not provided
Niger,Answer/report not provided,Yes,Answer/report not provided
Nigeria,Answer/report not provided,Answer/report not provided,Answer/report not provided
Niue,Answer/report not provided,Answer/report not provided,Answer/report not provided
Norway,Yes,Yes,Answer/report not provided
Oman,Yes,Yes,Answer/report not provided
Pakistan,Yes,Yes,Answer/report not provided
Palau,Yes,Yes,Answer/report not provided
Panama,Yes,Yes,Answer/report not provided
Papua New Guinea,Yes,Answer/report not provided,Answer/report not provided
Paraguay,Yes,Yes,Answer/report not provided
Peru,Yes,Yes,Answer/report not provided
Philippines,Yes,Yes,Answer/report not provided
Poland,Answer/report not provided,No,Answer/report not provided
Portugal,Yes,No,Answer/report not provided
Qatar,Yes,No,Answer/report not provided
Republic of Korea,Yes,Yes,Answer/report not provided
Republic of Moldova,Yes,Yes,Answer/report not provided
Romania,Yes,Answer/report not provided,Answer/report not provided
Russian Federation,Yes,Yes,Answer/report not provided
Rwanda,Answer/report not provided,No,Answer/report not provided
Saint Kitts and Nevis,Answer/report not provided,Answer/report not provided,Answer/report not provided
Saint Lucia,Answer/report not provided,Yes,Answer/report not provided
Saint Vincent and the Grenadines,Answer/report not provided,Answer/report not provided,Answer/report not provided
Samoa,Answer/report not provided,Answer/report not provided,Answer/report not provided
San Marino,Answer/report not provided,No,Answer/report not provided
Sao Tome and Principe,No,Answer/report not provided,Answer/report not provided
Saudi Arabia,Answer/report not provided,Answer/report not provided,Answer/report not provided
Senegal,Yes,No,Answer/report not provided
Serbia,Yes,Yes,Yes
Seychelles,Yes,Yes,Answer/report not provided
Sierra Leone,No,Answer/report not provided,Answer/report not provided
Singapore,Yes,Yes,Answer/report not provided
Slovakia,Yes,Yes,Answer/report not provided
Slovenia,Answer/report not provided,Yes,Answer/report not provided
Solomon Islands,Yes,Yes,Yes
South Africa,Yes,Yes,Answer/report not provided
Spain,Yes,Yes,Answer/report not provided
Sri Lanka,Answer/report not provided,Answer/report not provided,Answer/report not provided
Sudan,Answer/report not provided,Yes,Answer/report not provided
Suriname,Yes,Yes,Answer/report not provided
Swaziland,Answer/report not provided,Yes,Answer/report not provided
Sweden,Yes,Yes,Answer/report not provided
Syrian Arab Republic,Answer/report not provided,Answer/report not provided,Answer/report not provided
Tajikistan,No,Answer/report not provided,Answer/report not provided
Thailand,Yes,Yes,Answer/report not provided
The former Yugoslav Republic of Macedonia,Yes,Answer/report not provided,Answer/report not provided
Timor-Leste,Answer/report not provided,Answer/report not provided,Answer/report not provided
Togo,Yes,Yes,Answer/report not provided
Tonga,Yes,Yes,Yes
Trinidad and Tobago,Yes,Yes,Answer/report not provided
Tunisia,Yes,Yes,Answer/report not provided
Turkey,Yes,Yes,Answer/report not provided
Turkmenistan,Yes,Answer/report not provided,Answer/report not provided
Tuvalu,Yes,Yes,Answer/report not provided
Uganda,Yes,Yes,Answer/report not provided
Ukraine,Yes,Yes,Yes
United Arab Emirates,Yes,Answer/report not provided,Answer/report not provided
United Kingdom,Yes,Yes,Answer/report not provided
United Republic of Tanzania,No,No,Answer/report not provided
Uruguay,Yes,Yes,Answer/report not provided
Uzbekistan,No,Answer/report not provided,Answer/report not provided
Vanuatu,Yes,Yes,Answer/report not provided
Venezuela,Yes,Yes,Answer/report not provided
Viet Nam,Yes,Answer/report not provided,Answer/report not provided
Yemen,Yes,Yes,Answer/report not provided
