Party,2014,2012,2010
Lithuania,Answer/report not provided,Answer/report not provided,Answer/report not provided
Luxembourg,Yes,Yes,Yes
Madagascar,Yes,No,No
Malaysia,No,No,No
Maldives,No,Answer/report not provided,Answer/report not provided
Mali,Yes,Yes,Answer/report not provided
Malta,Yes,Yes,Yes
Marshall Islands,Answer/report not provided,Answer/report not provided,No
Mauritania,Answer/report not provided,Answer/report not provided,Answer/report not provided
Mauritius,Yes,Yes,Yes
Mexico,Answer/report not provided,Answer/report not provided,Answer/report not provided
Micronesia (Federated States of),No,No,Yes
Mongolia,Yes,No,No
Montenegro,No,No,No
Myanmar,Yes,Answer/report not provided,Answer/report not provided
Namibia,Answer/report not provided,Yes,Yes
Nauru,Answer/report not provided,Answer/report not provided,Answer/report not provided
Nepal,Yes,Yes,Answer/report not provided
Netherlands,Answer/report not provided,Answer/report not provided,Answer/report not provided
New Zealand,Yes,Yes,Answer/report not provided
Niger,Answer/report not provided,Yes,Answer/report not provided
Nigeria,Yes,Answer/report not provided,Answer/report not provided
Niue,Answer/report not provided,Answer/report not provided,Answer/report not provided
Norway,Yes,Yes,Yes
Oman,Answer/report not provided,No,No
Pakistan,Answer/report not provided,Answer/report not provided,Answer/report not provided
Palau,Answer/report not provided,Yes,No
Panama,Yes,Yes,Yes
Papua New Guinea,Yes,Answer/report not provided,Answer/report not provided
Paraguay,Answer/report not provided,Answer/report not provided,Answer/report not provided
Peru,Answer/report not provided,Answer/report not provided,Answer/report not provided
Philippines,Answer/report not provided,Answer/report not provided,Answer/report not provided
Poland,Answer/report not provided,No,Answer/report not provided
Portugal,No,No,No
Qatar,Yes,No,Yes
Republic of Korea,Answer/report not provided,Answer/report not provided,No
Republic of Moldova,Yes,Answer/report not provided,Answer/report not provided
Romania,No,Answer/report not provided,Answer/report not provided
Russian Federation,No,Answer/report not provided,Answer/report not provided
Rwanda,Answer/report not provided,Yes,Answer/report not provided
Saint Kitts and Nevis,Answer/report not provided,Answer/report not provided,Answer/report not provided
Saint Lucia,Answer/report not provided,Answer/report not provided,Answer/report not provided
Saint Vincent and the Grenadines,Answer/report not provided,Answer/report not provided,Answer/report not provided
Samoa,Answer/report not provided,Answer/report not provided,Answer/report not provided
San Marino,Yes,Yes,Yes
Sao Tome and Principe,Answer/report not provided,Answer/report not provided,Answer/report not provided
Saudi Arabia,Yes,Yes,Answer/report not provided
Senegal,No,Answer/report not provided,Answer/report not provided
Serbia,No,No,No
Seychelles,Yes,Yes,Yes
Sierra Leone,Answer/report not provided,Answer/report not provided,Answer/report not provided
Singapore,Yes,No,Answer/report not provided
Slovakia,No,No,No
Slovenia,No,No,No
Solomon Islands,No,No,No
South Africa,No,Yes,Yes
Spain,No,No,No
Sri Lanka,Answer/report not provided,Answer/report not provided,Answer/report not provided
Sudan,Answer/report not provided,Yes,Answer/report not provided
Suriname,Yes,Yes,Answer/report not provided
Swaziland,Answer/report not provided,Yes,Answer/report not provided
Sweden,No,No,No
Syrian Arab Republic,Answer/report not provided,Answer/report not provided,Yes
Tajikistan,Yes,Answer/report not provided,Answer/report not provided
Thailand,Yes,Yes,Yes
The former Yugoslav Republic of Macedonia,Yes,Answer/report not provided,Answer/report not provided
Timor-Leste,Answer/report not provided,Answer/report not provided,Answer/report not provided
Togo,Yes,Yes,No
Tonga,No,No,No
Trinidad and Tobago,Yes,Yes,Yes
Tunisia,No,No,Answer/report not provided
Turkey,Yes,Yes,Yes
Turkmenistan,Yes,Answer/report not provided,Answer/report not provided
Tuvalu,Yes,Yes,Answer/report not provided
Uganda,Answer/report not provided,Answer/report not provided,Answer/report not provided
Ukraine,Answer/report not provided,Answer/report not provided,Answer/report not provided
United Arab Emirates,Yes,Yes,Answer/report not provided
United Kingdom,Yes,Yes,Yes
United Republic of Tanzania,Answer/report not provided,Answer/report not provided,Answer/report not provided
Uruguay,Answer/report not provided,Answer/report not provided,Answer/report not provided
Uzbekistan,Answer/report not provided,Answer/report not provided,Answer/report not provided
Vanuatu,Yes,Yes,Answer/report not provided
Venezuela,Answer/report not provided,Answer/report not provided,Answer/report not provided
Viet Nam,No,No,No
Yemen,Yes,No,Answer/report not provided
