Party,2014,2012,2010
Micronesia (Federated States of),No,No,Answer/report not provided
Mongolia,No,Yes,Yes
Montenegro,No,No,No
Myanmar,No,Answer/report not provided,Answer/report not provided
Namibia,Answer/report not provided,Yes,Yes
Nauru,Answer/report not provided,Answer/report not provided,Answer/report not provided
Nepal,No,No,Answer/report not provided
Netherlands,Yes,No,Yes
New Zealand,Yes,Yes,Yes
Niger,Answer/report not provided,No,Answer/report not provided
Nigeria,Yes,Answer/report not provided,Answer/report not provided
Niue,Yes,Answer/report not provided,Yes
Norway,Yes,Yes,Yes
Oman,No,No,Yes
Pakistan,No,No,Answer/report not provided
Palau,Yes,Yes,Answer/report not provided
Panama,Yes,Yes,Yes
Papua New Guinea,No,Answer/report not provided,Answer/report not provided
Paraguay,No,No,Answer/report not provided
Peru,No,Yes,Answer/report not provided
Philippines,No,No,Answer/report not provided
Poland,Yes,Yes,Answer/report not provided
Portugal,Yes,No,No
Qatar,Answer/report not provided,Yes,Yes
Republic of Korea,Yes,Yes,Yes
Republic of Moldova,Yes,No,Answer/report not provided
Romania,Yes,Answer/report not provided,Answer/report not provided
Russian Federation,No,Yes,Answer/report not provided
Rwanda,Answer/report not provided,No,Answer/report not provided
Saint Kitts and Nevis,Answer/report not provided,No,Answer/report not provided
Saint Lucia,Answer/report not provided,Yes,Answer/report not provided
Saint Vincent and the Grenadines,Answer/report not provided,Answer/report not provided,Answer/report not provided
Samoa,Answer/report not provided,Answer/report not provided,Answer/report not provided
San Marino,No,Yes,Yes
Sao Tome and Principe,No,No,Answer/report not provided
Saudi Arabia,Answer/report not provided,Yes,Answer/report not provided
Senegal,Yes,Yes,Answer/report not provided
Serbia,Yes,Yes,Yes
Seychelles,Yes,Yes,Yes
Sierra Leone,No,No,Answer/report not provided
Singapore,Yes,Yes,Yes
Slovakia,Yes,Yes,Yes
Slovenia,Yes,Yes,Yes
Solomon Islands,No,No,No
South Africa,Yes,No,Yes
Spain,Yes,Yes,Yes
Sri Lanka,Answer/report not provided,No,Answer/report not provided
Sudan,Answer/report not provided,No,Answer/report not provided
Suriname,Yes,Yes,Answer/report not provided
Swaziland,Answer/report not provided,Yes,Answer/report not provided
Sweden,Yes,Yes,Yes
Syrian Arab Republic,Answer/report not provided,Answer/report not provided,No
Tajikistan,No,Answer/report not provided,Answer/report not provided
Thailand,Yes,Yes,Yes
The former Yugoslav Republic of Macedonia,No,Answer/report not provided,Answer/report not provided
Timor-Leste,Answer/report not provided,Answer/report not provided,Answer/report not provided
Togo,No,No,No
Tonga,No,No,No
Trinidad and Tobago,Yes,No,No
Tunisia,Yes,Yes,Answer/report not provided
Turkey,Yes,Yes,Yes
Turkmenistan,Yes,Answer/report not provided,Answer/report not provided
Tuvalu,No,Yes,Answer/report not provided
Uganda,No,No,Answer/report not provided
Ukraine,No,Yes,Yes
United Arab Emirates,Yes,Yes,Answer/report not provided
United Kingdom,Yes,Yes,Yes
United Republic of Tanzania,Yes,No,Answer/report not provided
Uruguay,Yes,Yes,Yes
Uzbekistan,Yes,Answer/report not provided,Answer/report not provided
Vanuatu,Yes,Yes,Answer/report not provided
Venezuela,Yes,Yes,Answer/report not provided
Viet Nam,No,No,No
Yemen,No,No,Answer/report not provided
