Party,2014,2012,2010
Hungary,No,No,No
Iceland,No,No,Answer/report not provided
India,No,No,No
Iran (Islamic Republic of),No,No,Answer/report not provided
Iraq,Yes,No,Answer/report not provided
Ireland,No,No,No
Israel,Answer/report not provided,Yes,Answer/report not provided
Italy,No,No,Answer/report not provided
Jamaica,No,Answer/report not provided,Answer/report not provided
Japan,No,No,No
Jordan,Answer/report not provided,No,No
Kazakhstan,Yes,Yes,Answer/report not provided
Kenya,Yes,Answer/report not provided,Yes
Kiribati,No,Answer/report not provided,Answer/report not provided
Kuwait,No,No,No
Kyrgyzstan,No,Yes,Answer/report not provided
Lao People's Democratic Republic,No,Answer/report not provided,Answer/report not provided
Latvia,No,No,No
Lebanon,No,No,No
Lesotho,No,Yes,Yes
Libyan Arab Jamahiriya,No,No,Answer/report not provided
Lithuania,Yes,Yes,Yes
Luxembourg,Yes,No,Yes
Madagascar,No,No,No
Malaysia,No,No,No
Maldives,No,Answer/report not provided,Answer/report not provided
Mali,Yes,No,Answer/report not provided
Malta,No,No,No
Marshall Islands,No,Yes,Yes
Mauritania,No,No,Answer/report not provided
Mauritius,No,No,No
Mexico,Yes,Yes,Yes
Micronesia (Federated States of),No,No,No
Mongolia,Yes,Yes,Yes
Montenegro,No,No,No
Myanmar,No,Answer/report not provided,Answer/report not provided
Namibia,Answer/report not provided,No,No
Nauru,Answer/report not provided,Answer/report not provided,Answer/report not provided
Nepal,No,No,Answer/report not provided
Netherlands,No,No,No
New Zealand,No,No,No
Niger,Answer/report not provided,Yes,Answer/report not provided
Nigeria,No,Answer/report not provided,Answer/report not provided
Niue,No,Answer/report not provided,No
Norway,No,No,No
Oman,No,No,No
Pakistan,No,No,Answer/report not provided
Palau,No,Yes,Answer/report not provided
Panama,Yes,No,No
Papua New Guinea,No,Answer/report not provided,Answer/report not provided
Paraguay,No,No,Answer/report not provided
Peru,Yes,No,Answer/report not provided
Philippines,Yes,Yes,Answer/report not provided
Poland,No,Yes,Answer/report not provided
Portugal,No,No,No
Qatar,Yes,No,Answer/report not provided
Republic of Korea,No,No,No
Republic of Moldova,No,No,Answer/report not provided
Romania,No,Answer/report not provided,Answer/report not provided
Russian Federation,No,No,Answer/report not provided
Rwanda,Answer/report not provided,No,Answer/report not provided
Saint Kitts and Nevis,Answer/report not provided,No,Answer/report not provided
Saint Lucia,Answer/report not provided,Yes,Answer/report not provided
Saint Vincent and the Grenadines,Answer/report not provided,No,Answer/report not provided
Samoa,Answer/report not provided,Answer/report not provided,Answer/report not provided
San Marino,Yes,Yes,Yes
Sao Tome and Principe,Yes,No,Answer/report not provided
Saudi Arabia,No,No,Answer/report not provided
Senegal,No,No,Answer/report not provided
Serbia,No,No,No
Seychelles,No,Yes,No
Sierra Leone,No,No,Answer/report not provided
Singapore,No,No,No
Slovakia,Yes,Yes,Yes
Slovenia,Yes,Yes,No
Solomon Islands,Yes,No,No
South Africa,No,No,No
Spain,Yes,No,Yes
Sri Lanka,Answer/report not provided,No,Answer/report not provided
Sudan,Answer/report not provided,Yes,Answer/report not provided
Suriname,Yes,Yes,Answer/report not provided
Swaziland,Answer/report not provided,Yes,Answer/report not provided
Sweden,No,No,No
Syrian Arab Republic,Answer/report not provided,Answer/report not provided,Yes
Tajikistan,Yes,Answer/report not provided,Answer/report not provided
Thailand,Yes,Yes,Yes
The former Yugoslav Republic of Macedonia,No,Answer/report not provided,Answer/report not provided
Timor-Leste,Answer/report not provided,Answer/report not provided,Answer/report not provided
Togo,No,No,No
Tonga,No,No,No
Trinidad and Tobago,No,No,No
Tunisia,Yes,Yes,Answer/report not provided
Turkey,No,No,Yes
Turkmenistan,Yes,Answer/report not provided,Answer/report not provided
Tuvalu,No,No,Answer/report not provided
Uganda,No,No,Answer/report not provided
Ukraine,No,No,No
United Arab Emirates,No,No,Answer/report not provided
United Kingdom,Yes,Yes,Yes
United Republic of Tanzania,No,No,Answer/report not provided
Uruguay,No,No,No
Uzbekistan,No,Answer/report not provided,Answer/report not provided
Vanuatu,Yes,No,Answer/report not provided
Venezuela,No,No,Answer/report not provided
Viet Nam,Yes,No,No
Yemen,No,No,Answer/report not provided
