Party,2014,2012,2010
Jordan,Yes,Indicator not used,Indicator not used
Kazakhstan,No,Indicator not used,Indicator not used
Kenya,No,Indicator not used,Indicator not used
Kiribati,Answer/report not provided,Indicator not used,Indicator not used
Kuwait,Not applicable,Indicator not used,Indicator not used
Kyrgyzstan,No,Indicator not used,Indicator not used
Lao People's Democratic Republic,Answer/report not provided,Indicator not used,Indicator not used
Latvia,Yes,Indicator not used,Indicator not used
Lebanon,Yes,Indicator not used,Indicator not used
Lesotho,Answer/report not provided,Indicator not used,Indicator not used
Libyan Arab Jamahiriya,No,Indicator not used,Indicator not used
Lithuania,No,Indicator not used,Indicator not used
Luxembourg,Not applicable,Indicator not used,Indicator not used
Madagascar,No,Indicator not used,Indicator not used
Malaysia,No,Indicator not used,Indicator not used
Maldives,Yes,Indicator not used,Indicator not used
Mali,No,Indicator not used,Indicator not used
Malta,No,Indicator not used,Indicator not used
Marshall Islands,Answer/report not provided,Indicator not used,Indicator not used
Mauritania,Answer/report not provided,Indicator not used,Indicator not used
Mauritius,No,Indicator not used,Indicator not used
Mexico,Yes,Indicator not used,Indicator not used
Micronesia (Federated States of),No,Indicator not used,Indicator not used
Mongolia,Yes,Indicator not used,Indicator not used
Montenegro,No,Indicator not used,Indicator not used
Myanmar,Not applicable,Indicator not used,Indicator not used
Namibia,Answer/report not provided,Indicator not used,Indicator not used
Nauru,Answer/report not provided,Indicator not used,Indicator not used
Nepal,No,Indicator not used,Indicator not used
Netherlands,Yes,Indicator not used,Indicator not used
New Zealand,No,Indicator not used,Indicator not used
Niger,Answer/report not provided,Indicator not used,Indicator not used
Nigeria,Yes,Indicator not used,Indicator not used
Niue,No,Indicator not used,Indicator not used
Norway,No,Indicator not used,Indicator not used
Oman,No,Indicator not used,Indicator not used
Pakistan,No,Indicator not used,Indicator not used
Palau,Yes,Indicator not used,Indicator not used
Panama,No,Indicator not used,Indicator not used
Papua New Guinea,No,Indicator not used,Indicator not used
Paraguay,No,Indicator not used,Indicator not used
Peru,No,Indicator not used,Indicator not used
Philippines,No,Indicator not used,Indicator not used
Poland,Yes,Indicator not used,Indicator not used
Portugal,No,Indicator not used,Indicator not used
Qatar,Answer/report not provided,Indicator not used,Indicator not used
Republic of Korea,No,Indicator not used,Indicator not used
Republic of Moldova,No,Indicator not used,Indicator not used
Romania,No,Indicator not used,Indicator not used
Russian Federation,Yes,Indicator not used,Indicator not used
Rwanda,Answer/report not provided,Indicator not used,Indicator not used
Saint Kitts and Nevis,Answer/report not provided,Indicator not used,Indicator not used
Saint Lucia,Answer/report not provided,Indicator not used,Indicator not used
Saint Vincent and the Grenadines,Answer/report not provided,Indicator not used,Indicator not used
Samoa,Answer/report not provided,Indicator not used,Indicator not used
San Marino,No,Indicator not used,Indicator not used
Sao Tome and Principe,No,Indicator not used,Indicator not used
Saudi Arabia,Answer/report not provided,Indicator not used,Indicator not used
Senegal,Yes,Indicator not used,Indicator not used
Serbia,Yes,Indicator not used,Indicator not used
Seychelles,No,Indicator not used,Indicator not used
Sierra Leone,No,Indicator not used,Indicator not used
Singapore,No,Indicator not used,Indicator not used
Slovakia,No,Indicator not used,Indicator not used
Slovenia,No,Indicator not used,Indicator not used
Solomon Islands,Yes,Indicator not used,Indicator not used
South Africa,No,Indicator not used,Indicator not used
Spain,Answer/report not provided,Indicator not used,Indicator not used
Sri Lanka,Answer/report not provided,Indicator not used,Indicator not used
Sudan,Answer/report not provided,Indicator not used,Indicator not used
Suriname,Yes,Indicator not used,Indicator not used
Swaziland,Answer/report not provided,Indicator not used,Indicator not used
Sweden,Yes,Indicator not used,Indicator not used
Syrian Arab Republic,Answer/report not provided,Indicator not used,Indicator not used
Tajikistan,No,Indicator not used,Indicator not used
Thailand,No,Indicator not used,Indicator not used
The former Yugoslav Republic of Macedonia,Yes,Indicator not used,Indicator not used
Timor-Leste,Answer/report not provided,Indicator not used,Indicator not used
Togo,No,Indicator not used,Indicator not used
Tonga,Not applicable,Indicator not used,Indicator not used
Trinidad and Tobago,No,Indicator not used,Indicator not used
Tunisia,Answer/report not provided,Indicator not used,Indicator not used
Turkey,Yes,Indicator not used,Indicator not used
Turkmenistan,Yes,Indicator not used,Indicator not used
Tuvalu,Not applicable,Indicator not used,Indicator not used
Uganda,No,Indicator not used,Indicator not used
Ukraine,No,Indicator not used,Indicator not used
United Arab Emirates,Yes,Indicator not used,Indicator not used
United Kingdom,No,Indicator not used,Indicator not used
United Republic of Tanzania,No,Indicator not used,Indicator not used
Uruguay,No,Indicator not used,Indicator not used
Uzbekistan,No,Indicator not used,Indicator not used
Vanuatu,No,Indicator not used,Indicator not used
Venezuela,Answer/report not provided,Indicator not used,Indicator not used
Viet Nam,No,Indicator not used,Indicator not used
Yemen,No,Indicator not used,Indicator not used
