Party,2014,2012,2010
Niue,Answer/report not provided,Answer/report not provided,Answer/report not provided
Norway,No,No,No
Oman,Answer/report not provided,No,No
Pakistan,Answer/report not provided,Answer/report not provided,Answer/report not provided
Palau,Answer/report not provided,Yes,No
Panama,Yes,Yes,Yes
Papua New Guinea,Yes,Answer/report not provided,Answer/report not provided
Paraguay,Answer/report not provided,Answer/report not provided,Answer/report not provided
Peru,Answer/report not provided,Answer/report not provided,Answer/report not provided
Philippines,Answer/report not provided,Answer/report not provided,Answer/report not provided
Poland,Answer/report not provided,No,Answer/report not provided
Portugal,Yes,Yes,Yes
Qatar,Yes,No,Yes
Republic of Korea,Answer/report not provided,Answer/report not provided,Yes
Republic of Moldova,Yes,Answer/report not provided,Answer/report not provided
Romania,No,Answer/report not provided,Answer/report not provided
Russian Federation,No,Answer/report not provided,Answer/report not provided
Rwanda,Answer/report not provided,Yes,Answer/report not provided
Saint Kitts and Nevis,Answer/report not provided,Answer/report not provided,Answer/report not provided
Saint Lucia,Answer/report not provided,Answer/report not provided,Answer/report not provided
Saint Vincent and the Grenadines,Answer/report not provided,Answer/report not provided,Answer/report not provided
Samoa,Answer/report not provided,Answer/report not provided,Answer/report not provided
San Marino,No,No,No
Sao Tome and Principe,Answer/report not provided,Answer/report not provided,Answer/report not provided
Saudi Arabia,Yes,Yes,Answer/report not provided
Senegal,Yes,Answer/report not provided,Answer/report not provided
Serbia,No,No,No
Seychelles,Yes,Yes,Yes
Sierra Leone,Answer/report not provided,Answer/report not provided,Answer/report not provided
Singapore,Yes,Yes,Answer/report not provided
Slovakia,Yes,Yes,Yes
Slovenia,No,No,No
Solomon Islands,No,No,No
South Africa,Yes,Yes,Yes
Spain,Yes,Yes,Yes
Sri Lanka,Answer/report not provided,Answer/report not provided,Answer/report not provided
Sudan,Answer/report not provided,Yes,Answer/report not provided
Suriname,Yes,No,Answer/report not provided
Swaziland,Answer/report not provided,Yes,Answer/report not provided
Sweden,No,No,No
Syrian Arab Republic,Answer/report not provided,Answer/report not provided,Yes
Tajikistan,Yes,Answer/report not provided,Answer/report not provided
Thailand,Yes,Yes,Yes
The former Yugoslav Republic of Macedonia,Yes,Answer/report not provided,Answer/report not provided
Timor-Leste,Answer/report not provided,Answer/report not provided,Answer/report not provided
Togo,Yes,Yes,No
Tonga,Yes,No,No
Trinidad and Tobago,Yes,Yes,Yes
Tunisia,No,Yes,Answer/report not provided
Turkey,Yes,Yes,Yes
Turkmenistan,Yes,Answer/report not provided,Answer/report not provided
Tuvalu,Yes,Yes,Answer/report not provided
Uganda,Answer/report not provided,Answer/report not provided,Answer/report not provided
Ukraine,Answer/report not provided,Answer/report not provided,Answer/report not provided
United Arab Emirates,Yes,Yes,Answer/report not provided
United Kingdom,No,No,No
United Republic of Tanzania,Answer/report not provided,Answer/report not provided,Answer/report not provided
Uruguay,Answer/report not provided,Answer/report not provided,Answer/report not provided
Uzbekistan,Answer/report not provided,Answer/report not provided,Answer/report not provided
Vanuatu,Yes,Yes,Answer/report not provided
Venezuela,Answer/report not provided,Answer/report not provided,Answer/report not provided
Viet Nam,Yes,No,No
Yemen,Yes,Yes,Answer/report not provided
