Party,2014,2012,2010
Congo,Answer/report not provided,le Réseau des ONG Congolaises de lutte antitabac (ROCAT) qui a été mis en place travaille dans ce domaine,Answer/report not provided
Cook Islands,Answer/report not provided,Answer/report not provided,Answer/report not provided
Costa Rica,Answer/report not provided,Answer/report not provided,Answer/report not provided
Côte d'Ivoire,Answer/report not provided,cet aspectde la problématique du tabagisme sera pris en compte par une prochaine loi nationale antitabac qui sera proposée aux députés dans les prochaines semaines,Answer/report not provided
Croatia,"In relation to the question 3.2.6.6. some education training and public awareness programmes are not fully guided by pre-testing monitoring and evaluation although all of them are guided by research. 
In school year 2013/2014 Ministry of science education and sport has introduced comprehensive health education curriculum in all primary schools. Issues of health risk of tobacco use have been incorporated in this curriculum as well.",Answer/report not provided,Answer/report not provided
Cyprus,Answer/report not provided,Answer/report not provided,Answer/report not provided
Czech Republic,Answer/report not provided,Answer/report not provided,Answer/report not provided
Democratic People's Republic of Korea,Answer/report not provided,Answer/report not provided,Answer/report not provided
Democratic Republic of the Congo,Answer/report not provided,Answer/report not provided,Answer/report not provided
Denmark,Answer/report not provided,Answer/report not provided,Answer/report not provided
Djibouti,Answer/report not provided,Chapitre VIII de la Loi 2008 traite de questions concernant léducation de communication et de sensibilisation du public.,Answer/report not provided
Ecuador,En el Plan estratégico del Comité Interinstitucional de Lucha Antitabáquica 2014 – 2017 consta como una estrategia importante la Prevención Primaria en todos los niveles de educación: primario. secundario y superior. así como en la comunidad. el plan tiene objetivos. metas. responsables y el presupuesto correspondiente estimado.,Answer/report not provided,Answer/report not provided
Egypt,Answer/report not provided,Answer/report not provided,Answer/report not provided
El Salvador,Answer/report not provided,Answer/report not provided,Answer/report not provided
Estonia,Answer/report not provided,Answer/report not provided,Answer/report not provided
European Union,"The EU Health Program has funded a project on ''Smoking in Movies'' see:
 http://ec.europa.eu/health-eu/news/2012/1/news_20120629_smoking_en.htm","The EU Health Program has funded a project on Smoking in Movies see:
 http://ec.europa.eu/health-eu/news/2012/1/news_20120629_smoking_en.htm","As for the structure of the campaign Help brought together several different communities: 
Communication agencies established international youth organisations techncial experts who provided scientific and academic backing. 
The campaign aimed to empower young people to take control of their health and lifestyles instead of simply being objects in the eyes of the media. The campaign was fully developed with the help and advice of the target group: both individuals and youth organisations."
Fiji,Answer/report not provided,Answer/report not provided,Answer/report not provided
Finland,Answer/report not provided,Answer/report not provided,Answer/report not provided
France,Answer/report not provided,Answer/report not provided,Answer/report not provided
Gabon,Answer/report not provided,Answer/report not provided,Answer/report not provided
Gambia,Answer/report not provided,Answer/report not provided,Answer/report not provided
Georgia,Answer/report not provided,Answer/report not provided,Answer/report not provided
Germany,"More information on the campaign for adult people can be found under www.rauchfrei-info.de. 
Information on the youth campaign can be found under http://www.rauch-frei.info.","More information on the campaign for adult people can be found under www.rauchfrei-info.de 
Information on the youth campaign can be found under http://www.rauch-frei.info.",Answer/report not provided
Ghana,Answer/report not provided,Answer/report not provided,Answer/report not provided
Greece,Answer/report not provided,Answer/report not provided,Answer/report not provided
Grenada,Answer/report not provided,Answer/report not provided,Answer/report not provided
Guatemala,Answer/report not provided,Answer/report not provided,Answer/report not provided
Guyana,Answer/report not provided,Answer/report not provided,Answer/report not provided
Honduras,El Instituto Hondureño para la Prevención del Alcoholismo. Drogadicción y Farmacodependencia IHADFA en cumplimiento del Artículo 12 del CMCT y en base a lo estipulado en la Ley Especial para el Control del Tabaco LECT. ha desarrollado campañas de concientización del público a nivel nacional con el objeto de socializar la referida legislación con el objeto de lograr una mayor aplicación de la misma.,Actualeme se esta desarrollando acciones que se lograra a traves de cuadernillos para el area pre- basica y los maestros que pertenecen a esta area asi como al nivel medio de educacion.,Actualeme se esta desarrollando acciones que se lograra a traves de cuadernillos para el area pre- basica y los maestros que pertenecen a esta area asi como al nivel medio de educacion.
Hungary,Answer/report not provided,Answer/report not provided,"In Hungary most of the smoking prevention programs for the youth have been operating successfully for years. On the other hand their effectiveness isnt proved by scientific impact assessment.
Owing to this deficiency the impact assessment researches of two promising smoking prevention educational programs were realised recently with the support of the WHO European Regional Office (as part of the WHO Biennial Collaborative Agreement).
The first one is the Smoking Prevention Program in Kindergartens of the National Institute for Health Development. The activity is a curiosity in our country and all around the world because it is available throughout the country free of charge it is systematic and also because the kindergarteners are the target group of the program. According to the results of the Global Youth Tobacco Survey 2008 the smoking prevention programs should be started under school age. This smoking prevention program is used in more than 1600 kindergartens which is more than 40% of the Hungarian kindergartens. In the last year the program reached 12000 children and at least twice as many adults. The results of the impact assessment showed that the program changed the behaviour and attitudes of the children towards smoking and raised their knowledge regarding the harmful health effects of smoking.
The second one is the impact assessment of the Peer Education Program against Smoking in Schools of the Semmelweis University. The research showed that the prevalence of smoking among the youth decreased four months after finising the program.
English and Hungarian review studies were realised with the main results of the impact assessment researches thus the methodology of these effective smoking prevention educational programs became available for the public."
Iceland,Answer/report not provided,Answer/report not provided,Answer/report not provided
India,"Generating earned media has been a very important strategy of the programme. as on the eve of the airing of all the new spots a media release is organised in the premises of the Ministry of Health & family Welfare.      Under the Rules to regulate depiction of tobacco or their use in films & TV Programmes two spots of 30 second duration are aired. These spots are also rotated are regular interval to prevent over exposure. 
Ministry of Health & Family Welfare organized South East Asia Regional Conference on implementation of the WHO Framework Convention on Tobacco Control (FCTC) during 23-26 July. 2013 at New Delhi. This conference was attended by all the 11 countries in the South East Asia Region. The main objective of the meeting was to discuss and promote implementation of the Convention in the region and to promote the signature and ratification of the Protocol to eliminate Illicit Trade in Tobacco Products adopted by the fifth session of the Conference of the Parties in November 2012.
The Ministry of Health & Family Welfare co-hosted ''The International Conference on Public Health Priorities in the 21st Century: The Endgame for Tobacco'' in New Delhi from September 10-12. 2013. The conference provided an opportunity for experts to deliberate. discuss. debate and agree on an endgame vision. definition and endgame strategies",Generating earned media has been a very important strategy of the programme as on the eve of the airing of all the new spots a media release is organised in the premises of the Ministry of Health & Family Welfare.,The messages are also focussed on information related to provisions under the law.
Iran (Islamic Republic of),Answer/report not provided,Answer/report not provided,Answer/report not provided
Iraq,Answer/report not provided,Answer/report not provided,Answer/report not provided
Ireland,Answer/report not provided,Training and awareness programmes are included as part of the training both the educational and health sector as this is Government policy.,Training and awareness programmes are included as part of the training both the educational and health sector as this is Government policy.
Israel,Answer/report not provided,Answer/report not provided,Answer/report not provided
Italy,Answer/report not provided,Answer/report not provided,Answer/report not provided
Jamaica,Answer/report not provided,Answer/report not provided,Answer/report not provided
Japan,Answer/report not provided,Answer/report not provided,Answer/report not provided
Jordan,Printing of educational materials such as: guide the teenagers to Madras instruction manual of field liaison officers to combat smoking printed manual for workers in smoking cessation clinics and print educational guide for schools and universities to win the support and guide decision-makers and the activities of taxation of tobacco.,"Information materials targeting adolescents was printed and a training was held for a group of students and teachers from schools. Instruction manual was produced for field liaison officers working in tobacco control and another to workers in the cessation clinics. 
Educational materials concerning tobacco-related damages were printed for schools universities and decision makers and also the public to prevent passive smoking. A publication was printed on the WHO Framework Convention for Tobacco Control.",Been prepared and printed guide adolescents about tobacco use control smoking in cooperation with UNICEF has been training a group of students and teachers in some schools on the evidence.
Kazakhstan,Answer/report not provided,Answer/report not provided,Answer/report not provided
Kenya,Answer/report not provided,Answer/report not provided,Answer/report not provided
Kiribati,Answer/report not provided,Answer/report not provided,Answer/report not provided
Kuwait,Answer/report not provided,Answer/report not provided,Answer/report not provided
Kyrgyzstan,Answer/report not provided,Answer/report not provided,Answer/report not provided
Lao People's Democratic Republic,Answer/report not provided,Answer/report not provided,Answer/report not provided
Latvia,Answer/report not provided,Answer/report not provided,Answer/report not provided
Lebanon,Answer/report not provided,Answer/report not provided,Answer/report not provided
Lesotho,Answer/report not provided,Answer/report not provided,Answer/report not provided
Libyan Arab Jamahiriya,Answer/report not provided,Under 3.2.6.2 the question on ethnic groups is not relevant to Libya.,Answer/report not provided
Lithuania,Answer/report not provided,Answer/report not provided,Some of the brochures leeflets can be found in the Website of the State Mental Health Centre www.vpsc.lt
Luxembourg,Answer/report not provided,Answer/report not provided,Integration dun module autour du tabac dans le parcours interactif de prévention des toxicomanies(EXTRATOUR-Sucht Letzebuerg) sadressant aux élèves de lenseignement secondaire.
Madagascar,Answer/report not provided,Answer/report not provided,Answer/report not provided
Malaysia,Answer/report not provided,Answer/report not provided,Answer/report not provided
Maldives,Maldives need more political commitment for the implementation of the FCTC and also the National Tobacco Control Law. The edge that Maldives had during the mid 80''s and the whole of the two following decades are now so much of a prominence and many good programmes in the tobacco control area can be said to have weakened. This is partly attributed to the influence of tobacco companies on the political strongholds of the country as well.,Answer/report not provided,Answer/report not provided
Mali,Answer/report not provided,Answer/report not provided,Answer/report not provided
Malta,Answer/report not provided,Answer/report not provided,Answer/report not provided
Marshall Islands,Answer/report not provided,Answer/report not provided,No further comments
Mauritania,Answer/report not provided,Answer/report not provided,Answer/report not provided
Mauritius,Answer/report not provided,Answer/report not provided,Sustainability of mass media campaigns is difficult due to the high cost of production and airtime.
Mexico,Answer/report not provided,Answer/report not provided,Answer/report not provided
Micronesia (Federated States of),We are currently being awarded to continue our Tobacco Control Program for the Federated States of Micronesia.,We are currently being awarded to continue our Tobacco Control Programs for the Federated States of Micronesia.,We also recently received supplemental grant under the new administration in the USA Government.
Mongolia,Answer/report not provided,Answer/report not provided,Answer/report not provided
Montenegro,Answer/report not provided,Answer/report not provided,Answer/report not provided
Myanmar,Answer/report not provided,Answer/report not provided,Answer/report not provided
Namibia,Answer/report not provided,Answer/report not provided,Answer/report not provided
Nauru,Answer/report not provided,Answer/report not provided,Answer/report not provided
Nepal,Answer/report not provided,Answer/report not provided,Answer/report not provided
Netherlands,As of January 1 2013 the Dutch knowledge institute for mental health addiction and social care (the Trimbos Institute) is assigned with the task of tobacco control primarily information supply to the public monitoring knowledge synthesis prevention and as of January 2014 a coordination point for tobacco treatment.,"o	The ministry will stop financing large multimedia campaigns.
o	The tasks that were previously performed by Stivoro the Foundation for Smoking and Health will be moved to the Trimbos Institute the national Dutch knowledge institute for mental health addiction and social care.",Answer/report not provided
New Zealand,Answer/report not provided,Answer/report not provided,See www.secondhandsmoke.org.nz and www.smokefreehomes.org.nz
Niger,Answer/report not provided,Answer/report not provided,Answer/report not provided
Nigeria,Answer/report not provided,Answer/report not provided,Answer/report not provided
Niue,Answer/report not provided,Answer/report not provided,Answer/report not provided
Norway,Answer/report not provided,Answer/report not provided,Answer/report not provided
Oman,Answer/report not provided,Answer/report not provided,Not
Pakistan,Answer/report not provided,Answer/report not provided,Answer/report not provided
Palau,In response to the recommendations in the 2011 FCTC Needs Assessment Report regarding training for Law Enforcement Officers and through expertise provided through the Secretariat of the Pacific Community (SPC) the Palau Ministry of Health and a local NGO facilitated and implemented an Enforcement Training Workshop.,Answer/report not provided,Answer/report not provided
Panama,Answer/report not provided,En el mes de mayo se lanzará una campaña publicitaria en tres fase a saber: la primera en conmemoración al Día Mundial de No Fumar la segunda en conmemoración al Día Nacional de No Fumar (25 de octubre) y la tercera para los carnavales 2013.,"En la actualidad se desarrolla una campaña mediática liderizada por la Coalición Panameña contra el Tabaquismo (COPACET) y el Ministerio de Salud (MINSA). La misma se ha implementado utilizando los medios radiales de cobertura nacional y local así como la prensa escrita y la televisión. Cuenta con el apoyo voluntario de figuras jovenes de renombre nacional en el ambiente musical y de la comunicación. Con algunos medios de comunicación se han logrado acuerdos favorables de comunicación. 
Esta en fase inicial un programa dirigido a empresas que se desarrolla entre COPACET y el MINSA.
Los aspector relativos a la producción se tocan muy poco dado que no es una prioridad nacional en materia de control de tabaco."
Papua New Guinea,Answer/report not provided,Answer/report not provided,Answer/report not provided
Paraguay,Answer/report not provided,Answer/report not provided,Answer/report not provided
Peru,Answer/report not provided,Answer/report not provided,Answer/report not provided
Philippines,Answer/report not provided,Answer/report not provided,Answer/report not provided
Poland,Answer/report not provided,Answer/report not provided,Answer/report not provided
Portugal,Answer/report not provided,"This information is available on the tobacco microsite in www.dgs.pt:
http://www.dgs.pt/ms/5/default.aspx?pl=&id=5516&acess=0
Regarding question 3.2.6.2: The educational programmes are targeted to the general public including men and ethnic groups.
Regarding question 3.2.6.6: They are guided by research but no pre-testing monitoring and evaluation is performed because of lack of resources for these activities.","This information is available on the tobacco microsite in www.dgs.pt:
http://www.dgs.pt/ms/5/default.aspx?pl=&id=5516&acess=0
Regarding question 3.2.6.2: The educational programmes are targeted to the general public including men and ethnic groups.
Regarding question 3.2.6.6: They are guided by research but no pre-testing monitoring and evaluation is performed because of lack of resources for these activities."
Qatar,Answer/report not provided,Answer/report not provided,Answer/report not provided
Republic of Korea,As for the nation-wide anti-smoking ads aired for the last two years please refer to Appendix 6,Refer to Annex5 for the activities of non-smoking advertisements in 2011,Answer/report not provided
Republic of Moldova,Answer/report not provided,"question 3.2.6.1: Activities aimed at increasing public awareness on such matters were presented by a number of ministries and organizations as follows:
o	the Ministry of Education reported that tobacco-related matters appear in basic and optional subjects/curricula and in various extracurricular activities for example 
o	in both primary and secondary schools as part of curricula of the protection of the environment and health; biology; and hygiene; 
o	in the curricula of civic education (which is aimed at empowering students and formulation of attitudes against smoking); 
o	in various extracurricular activities (for example smoke-free day is organized in school with presentations discussions contests and sports activities which are presented as alternatives to tobacco use in everyday life);
o	with respect to some extracurricular activities collaboration has been established with local organizations NGOs and UN agencies; 
o	the Ministry of Health reports implementation of activities linked to the World No Tobacco Day each year; in addition workshops were organized in the regions for health workers and information materials on tobacco use and prevention of smoking were sent to local agencies; 
o	the Ministry of Internal Affairs also reported having implemented awareness raising programmes in schools with a focus on implementation and enforcement of the legislation concerning smoking in public and sales of tobacco products to minors;
o	the Ministry of Youth and Sports indicated that the law on young people also focuses on promoting healthy lifestyles among the young people. It also reported implementation of various programmes targeted at young people promoting healthy lifestyles including smoke-free environments. The Ministry is also coordinates the establishment of a network of youth friendly clinics; there are 12 such establishments all over the country which not only provide medical assistance to young people if necessary but also focus on health education. Finally a television anti-tobacco campaign was implemented in 2010 by the Ministry in collaboration with other ministries and agencies; 
o	UNICEF also reported promotion of health-related curricula in schools;
In summary various government ministries implemented various programmes to promote healthy lifestyles including smoke-free life but is unlikely that these projects reached the society as a whole. Less focus was found on cessation of tobacco use and treatment of tobacco dependence. Overall the function of implementing such programmes seem to be scattered among different organizations and seem not to be sustainable. 
question 3.2.6.2: The Campaign on Public Awareness on Tobacco Control was launched on 31 May 2010 and concluded on 1 November 2010. The campaign messages were disseminated mainly through radio (Moldova National radio Vocea Basarabiei) private TV channel (Jurnal TV) roundtables articles in the press; campaign materials (leaflets). 
question",Answer/report not provided
Romania,Answer/report not provided,Answer/report not provided,Answer/report not provided
Russian Federation,Answer/report not provided,Answer/report not provided,Answer/report not provided
Rwanda,Answer/report not provided,Answer/report not provided,Answer/report not provided
Saint Kitts and Nevis,Answer/report not provided,Answer/report not provided,Answer/report not provided
Saint Lucia,Answer/report not provided,Answer/report not provided,Answer/report not provided
Saint Vincent and the Grenadines,Answer/report not provided,Answer/report not provided,Answer/report not provided
Samoa,Answer/report not provided,Answer/report not provided,Answer/report not provided
San Marino,Answer/report not provided,Answer/report not provided,Answer/report not provided
Sao Tome and Principe,Answer/report not provided,Answer/report not provided,Answer/report not provided
Saudi Arabia,Answer/report not provided,Answer/report not provided,Answer/report not provided
Senegal,Answer/report not provided,Answer/report not provided,Answer/report not provided
Serbia,Answer/report not provided,Answer/report not provided,Answer/report not provided
Seychelles,Answer/report not provided,Answer/report not provided,Answer/report not provided
Sierra Leone,Answer/report not provided,Answer/report not provided,Answer/report not provided
Singapore,Answer/report not provided,"Recognising that the long-term health effects of smoking do not always resonate with young people HPB launched the Live it up without lighting up (LIUWLU) initiative in 2009 targeted youth aged 13 - 23 years. The initiative highlights the benefits of being tobacco-free focussing on 4 areas that resonate with youth namely appearance fitness spending power and the environment. Several programmes and activities have been rolled out under LIUWLU. For example the programmes and media initiatives of the National Tobacco Control Campaigns 2009 and 2010 revolved around the LIUWLU theme. 
In 2011 HPB stepped up its partner engagements using the LIUWLU theme. The LIUWLU messages were included in publicity and collateral materials (eg music CDs magazines online platforms and ambient displays) emcee pointers and poster displays were put up at the event. Besides the messages HPB also had tobacco-free rovers distributing educational collaterals and encouraged smokers to stub out at the partner events. It is estimated that about 380 000 youth were reached out to via the various LIUWLU partner initiatives.
As the LIUWLU campaign theme is favourably received among youth LIUWLU will be the mainstay for youth-targeted tobacco control efforts till 2013. In order to better reach out to youth HPB will be actively seeking partners where LIUWLU key messages will be creatively infused into appropriate youth-targeted initiatives.",Answer/report not provided
Slovakia,Answer/report not provided,Answer/report not provided,Answer/report not provided
Slovenia,Answer/report not provided,Answer/report not provided,Answer/report not provided
Solomon Islands,Answer/report not provided,Answer/report not provided,Answer/report not provided
South Africa,Answer/report not provided,Answer/report not provided,Answer/report not provided
Spain,"En la sección otros del punto 3.2.6.2. se ha puesto “hombres padres” al haber material destinado específicamente para el padre. empleándose el término “familias” para referirse a padres y madres de los menores.
No existe un plan nacional que aborde la educación. comunicación. formación y concientización del público. estando fragmentado en las Comunidades autónomas. En todas las regiones hay actuaciones sobre los grupos vulnerables de mujeres embarazadas y jóvenes. así como formación dirigida a los profesionales sanitarios. Se adjunta un documento con enlaces que sirven de ejemplo a las respuestas valoradas con un “Sí” en las preguntas 3.2.6.2 a 3.2.6.7.. no siendo una recogida exhaustiva de todos los programas existentes en el país. 
No obstante en estos últimos dos años se están desarrollando estrategias coordinadas de forma que las experiencias positivas de unas regiones puedan ser aprovechables en otras.",Answer/report not provided,Existe una estrecha colaboración con el Comité Nacional de Prevención del Tabaquismo (CNPT) y que se configura como organización que reune a más de 40 sociedades científicas y profesionales sensibilizadas con el control del tabaquismo. Además se colabora con otras entidades de la sociedad civil como representantes sindicales organizaciones no gurbernamentales y organizaciones empresariales
Sri Lanka,Answer/report not provided,Answer/report not provided,Answer/report not provided
Sudan,Answer/report not provided,Answer/report not provided,Answer/report not provided
Suriname,Answer/report not provided,Answer/report not provided,Answer/report not provided
Swaziland,Answer/report not provided,Community leaders have also been sensitised on tobacco control issues.,Answer/report not provided
Sweden,Answer/report not provided,Answer/report not provided,Answer/report not provided
Syrian Arab Republic,Answer/report not provided,Answer/report not provided,Answer/report not provided
Tajikistan,Answer/report not provided,Answer/report not provided,Answer/report not provided
Thailand,Answer/report not provided,Answer/report not provided,Answer/report not provided
The former Yugoslav Republic of Macedonia,Answer/report not provided,Answer/report not provided,Answer/report not provided
Timor-Leste,Answer/report not provided,Answer/report not provided,Answer/report not provided
Togo,Answer/report not provided,Answer/report not provided,Answer/report not provided
Tonga,Answer/report not provided,Answer/report not provided,Answer/report not provided
Trinidad and Tobago,Answer/report not provided,Answer/report not provided,Answer/report not provided
Tunisia,Answer/report not provided,Answer/report not provided,Answer/report not provided
Turkey,Answer/report not provided,Answer/report not provided,Answer/report not provided
Turkmenistan,Answer/report not provided,Answer/report not provided,Answer/report not provided
Tuvalu,3.2.6.4: “production” above is not applicable.,Answer/report not provided,Answer/report not provided
Uganda,Answer/report not provided,Answer/report not provided,Answer/report not provided
Ukraine,Answer/report not provided,Answer/report not provided,Answer/report not provided
United Arab Emirates,Answer/report not provided,Answer/report not provided,Answer/report not provided
United Kingdom,Answer/report not provided,Answer/report not provided,NHS Smokefree website is at: http://smokefree.nhs.uk
United Republic of Tanzania,Answer/report not provided,Answer/report not provided,Answer/report not provided
Uruguay,Answer/report not provided,Answer/report not provided,Answer/report not provided
Uzbekistan,Answer/report not provided,Answer/report not provided,Answer/report not provided
Vanuatu,Answer/report not provided,None,Answer/report not provided
Venezuela,Answer/report not provided,Answer/report not provided,Answer/report not provided
Viet Nam,Answer/report not provided,Answer/report not provided,Answer/report not provided
Yemen,Answer/report not provided,Answer/report not provided,Answer/report not provided
