Party,2014,2012,2010
Syrian Arab Republic,Answer/report not provided,Answer/report not provided,No
Tajikistan,No,Answer/report not provided,Answer/report not provided
Thailand,No,No,No
The former Yugoslav Republic of Macedonia,No,Answer/report not provided,Answer/report not provided
Timor-Leste,Answer/report not provided,Answer/report not provided,Answer/report not provided
Togo,Yes,Yes,Answer/report not provided
Tonga,No,No,No
Trinidad and Tobago,No,No,Answer/report not provided
Tunisia,No,No,Answer/report not provided
Turkey,No,No,No
Turkmenistan,No,Answer/report not provided,Answer/report not provided
Tuvalu,Yes,Answer/report not provided,Answer/report not provided
Uganda,No,No,Answer/report not provided
Ukraine,No,No,No
United Arab Emirates,No,No,Answer/report not provided
United Kingdom,No,No,No
United Republic of Tanzania,No,Answer/report not provided,Answer/report not provided
Uruguay,No,Answer/report not provided,Answer/report not provided
Uzbekistan,No,Answer/report not provided,Answer/report not provided
Vanuatu,No,Answer/report not provided,Answer/report not provided
Venezuela,Yes,Yes,Answer/report not provided
Viet Nam,No,Yes,No
Yemen,No,Yes,Answer/report not provided
