Party,2014,2012,2010
Nepal,Answer/report not provided,Yes,Answer/report not provided
Netherlands,No,No,Yes
New Zealand,No,No,No
Niger,Answer/report not provided,No,Answer/report not provided
Nigeria,No,Answer/report not provided,Answer/report not provided
Niue,No,Answer/report not provided,No
Norway,No,No,Answer/report not provided
Oman,No,Yes,Yes
Pakistan,No,No,Answer/report not provided
Palau,No,Yes,No
Panama,Yes,Yes,Yes
Papua New Guinea,No,Answer/report not provided,Answer/report not provided
Paraguay,Yes,Yes,Answer/report not provided
Peru,No,No,Answer/report not provided
Philippines,No,Yes,Answer/report not provided
Poland,Yes,Yes,Answer/report not provided
Portugal,No,No,No
Qatar,Yes,Yes,Answer/report not provided
Republic of Korea,Yes,Yes,No
Republic of Moldova,No,Yes,Answer/report not provided
Romania,No,Answer/report not provided,Answer/report not provided
Russian Federation,No,No,Answer/report not provided
Rwanda,Answer/report not provided,No,Answer/report not provided
Saint Kitts and Nevis,Answer/report not provided,No,Answer/report not provided
Saint Lucia,Answer/report not provided,No,Answer/report not provided
Saint Vincent and the Grenadines,Answer/report not provided,Answer/report not provided,Answer/report not provided
Samoa,Answer/report not provided,Answer/report not provided,Answer/report not provided
San Marino,No,No,No
Sao Tome and Principe,No,No,Answer/report not provided
Saudi Arabia,Answer/report not provided,Answer/report not provided,Answer/report not provided
Senegal,No,No,Answer/report not provided
Serbia,No,No,No
Seychelles,No,No,No
Sierra Leone,No,No,Answer/report not provided
Singapore,No,No,Yes
Slovakia,No,No,No
Slovenia,No,No,No
Solomon Islands,No,No,No
South Africa,No,No,No
Spain,Answer/report not provided,Yes,No
Sri Lanka,Answer/report not provided,Yes,Answer/report not provided
Sudan,Answer/report not provided,Yes,Answer/report not provided
Suriname,Yes,Yes,Answer/report not provided
Swaziland,Answer/report not provided,Yes,Answer/report not provided
Sweden,Yes,Yes,Yes
Syrian Arab Republic,Answer/report not provided,Answer/report not provided,Yes
Tajikistan,No,Answer/report not provided,Answer/report not provided
Thailand,Yes,Yes,Yes
The former Yugoslav Republic of Macedonia,No,Answer/report not provided,Answer/report not provided
Timor-Leste,Answer/report not provided,Answer/report not provided,Answer/report not provided
Togo,No,No,Yes
Tonga,No,Answer/report not provided,Answer/report not provided
Trinidad and Tobago,No,No,No
Tunisia,No,No,Answer/report not provided
Turkey,No,Yes,No
Turkmenistan,No,Answer/report not provided,Answer/report not provided
Tuvalu,No,Answer/report not provided,Answer/report not provided
Uganda,No,No,Answer/report not provided
Ukraine,No,No,No
United Arab Emirates,Yes,Yes,Answer/report not provided
United Kingdom,No,No,No
United Republic of Tanzania,No,No,Answer/report not provided
Uruguay,No,No,No
Uzbekistan,No,Answer/report not provided,Answer/report not provided
Vanuatu,No,No,Answer/report not provided
Venezuela,Yes,Yes,Answer/report not provided
Viet Nam,No,No,No
Yemen,Yes,Yes,Answer/report not provided
