Party,2014,2012,2010
Nigeria,No,Answer/report not provided,Answer/report not provided
Niue,No,Answer/report not provided,Yes
Norway,No,No,No
Oman,No,Yes,Answer/report not provided
Pakistan,No,No,Answer/report not provided
Palau,No,Yes,No
Panama,Answer/report not provided,Yes,Yes
Papua New Guinea,No,Answer/report not provided,Answer/report not provided
Paraguay,No,No,Answer/report not provided
Peru,No,No,Answer/report not provided
Philippines,No,Yes,Answer/report not provided
Poland,No,Yes,Answer/report not provided
Portugal,No,No,No
Qatar,No,No,Answer/report not provided
Republic of Korea,Yes,Yes,No
Republic of Moldova,No,No,Answer/report not provided
Romania,Yes,Answer/report not provided,Answer/report not provided
Russian Federation,No,No,Answer/report not provided
Rwanda,Answer/report not provided,No,Answer/report not provided
Saint Kitts and Nevis,Answer/report not provided,No,Answer/report not provided
Saint Lucia,Answer/report not provided,Answer/report not provided,Answer/report not provided
Saint Vincent and the Grenadines,Answer/report not provided,No,Answer/report not provided
Samoa,Answer/report not provided,Answer/report not provided,Answer/report not provided
San Marino,No,No,No
Sao Tome and Principe,No,No,Answer/report not provided
Saudi Arabia,No,No,Answer/report not provided
Senegal,No,No,Answer/report not provided
Serbia,No,Yes,Yes
Seychelles,Answer/report not provided,No,No
Sierra Leone,No,No,Answer/report not provided
Singapore,Yes,No,No
Slovakia,No,No,No
Slovenia,No,No,No
Solomon Islands,No,No,No
South Africa,No,No,No
Spain,Answer/report not provided,No,No
Sri Lanka,Answer/report not provided,No,Answer/report not provided
Sudan,Answer/report not provided,No,Answer/report not provided
Suriname,No,No,Answer/report not provided
Swaziland,Answer/report not provided,No,Answer/report not provided
Sweden,No,No,No
Syrian Arab Republic,Answer/report not provided,Answer/report not provided,No
Tajikistan,No,Answer/report not provided,Answer/report not provided
Thailand,Yes,Yes,Yes
The former Yugoslav Republic of Macedonia,No,Answer/report not provided,Answer/report not provided
Timor-Leste,Answer/report not provided,Answer/report not provided,Answer/report not provided
Togo,No,No,Answer/report not provided
Tonga,No,No,No
Trinidad and Tobago,No,No,No
Tunisia,No,No,Answer/report not provided
Turkey,Yes,No,No
Turkmenistan,No,Answer/report not provided,Answer/report not provided
Tuvalu,No,No,Answer/report not provided
Uganda,No,Answer/report not provided,Answer/report not provided
Ukraine,No,No,No
United Arab Emirates,Yes,No,Answer/report not provided
United Kingdom,Yes,Yes,Yes
United Republic of Tanzania,No,No,Answer/report not provided
Uruguay,No,No,No
Uzbekistan,No,Answer/report not provided,Answer/report not provided
Vanuatu,No,No,Answer/report not provided
Venezuela,Yes,No,Answer/report not provided
Viet Nam,No,No,Answer/report not provided
Yemen,No,No,Answer/report not provided
