Party,2014,2012,2010
Norway,No,Indicator not used,Indicator not used
Oman,Yes,Indicator not used,Indicator not used
Pakistan,No,Indicator not used,Indicator not used
Palau,No,Indicator not used,Indicator not used
Panama,Yes,Indicator not used,Indicator not used
Papua New Guinea,No,Indicator not used,Indicator not used
Paraguay,No,Indicator not used,Indicator not used
Peru,No,Indicator not used,Indicator not used
Philippines,Answer/report not provided,Indicator not used,Indicator not used
Poland,Yes,Indicator not used,Indicator not used
Portugal,Yes,Indicator not used,Indicator not used
Qatar,Yes,Indicator not used,Indicator not used
Republic of Korea,No,Indicator not used,Indicator not used
Republic of Moldova,No,Indicator not used,Indicator not used
Romania,No,Indicator not used,Indicator not used
Russian Federation,No,Indicator not used,Indicator not used
Rwanda,Answer/report not provided,Indicator not used,Indicator not used
Saint Kitts and Nevis,Answer/report not provided,Indicator not used,Indicator not used
Saint Lucia,Answer/report not provided,Indicator not used,Indicator not used
Saint Vincent and the Grenadines,Answer/report not provided,Indicator not used,Indicator not used
Samoa,Answer/report not provided,Indicator not used,Indicator not used
San Marino,No,Indicator not used,Indicator not used
Sao Tome and Principe,No,Indicator not used,Indicator not used
Saudi Arabia,Yes,Indicator not used,Indicator not used
Senegal,No,Indicator not used,Indicator not used
Serbia,No,Indicator not used,Indicator not used
Seychelles,Yes,Indicator not used,Indicator not used
Sierra Leone,No,Indicator not used,Indicator not used
Singapore,Yes,Indicator not used,Indicator not used
Slovakia,Yes,Indicator not used,Indicator not used
Slovenia,Yes,Indicator not used,Indicator not used
Solomon Islands,Yes,Indicator not used,Indicator not used
South Africa,Yes,Indicator not used,Indicator not used
Spain,No,Indicator not used,Indicator not used
Sri Lanka,Answer/report not provided,Indicator not used,Indicator not used
Sudan,Answer/report not provided,Indicator not used,Indicator not used
Suriname,Yes,Indicator not used,Indicator not used
Swaziland,Answer/report not provided,Indicator not used,Indicator not used
Sweden,No,Indicator not used,Indicator not used
Syrian Arab Republic,Answer/report not provided,Indicator not used,Indicator not used
Tajikistan,Yes,Indicator not used,Indicator not used
Thailand,Yes,Indicator not used,Indicator not used
The former Yugoslav Republic of Macedonia,Yes,Indicator not used,Indicator not used
Timor-Leste,Answer/report not provided,Indicator not used,Indicator not used
Togo,Yes,Indicator not used,Indicator not used
Tonga,Yes,Indicator not used,Indicator not used
Trinidad and Tobago,Yes,Indicator not used,Indicator not used
Tunisia,Yes,Indicator not used,Indicator not used
Turkey,No,Indicator not used,Indicator not used
Turkmenistan,No,Indicator not used,Indicator not used
Tuvalu,Yes,Indicator not used,Indicator not used
Uganda,No,Indicator not used,Indicator not used
Ukraine,No,Indicator not used,Indicator not used
United Arab Emirates,Yes,Indicator not used,Indicator not used
United Kingdom,No,Indicator not used,Indicator not used
United Republic of Tanzania,No,Indicator not used,Indicator not used
Uruguay,Yes,Indicator not used,Indicator not used
Uzbekistan,Yes,Indicator not used,Indicator not used
Vanuatu,Yes,Indicator not used,Indicator not used
Venezuela,No,Indicator not used,Indicator not used
Viet Nam,No,Indicator not used,Indicator not used
Yemen,Yes,Indicator not used,Indicator not used
