Party,2014,2012,2010
Djibouti,Answer/report not provided,Answer/report not provided,Answer/report not provided
Ecuador,Yes,Answer/report not provided,Answer/report not provided
Egypt,Yes,Answer/report not provided,Yes
El Salvador,No,Answer/report not provided,Answer/report not provided
Estonia,No,No,Answer/report not provided
European Union,Answer/report not provided,Answer/report not provided,Answer/report not provided
Fiji,No,Yes,Answer/report not provided
Finland,Yes,Yes,Yes
France,No,No,No
Gabon,Answer/report not provided,Answer/report not provided,Answer/report not provided
Gambia,Answer/report not provided,Answer/report not provided,Answer/report not provided
Georgia,No,Answer/report not provided,Answer/report not provided
Germany,Yes,No,Answer/report not provided
Ghana,No,No,No
Greece,No,No,Answer/report not provided
Grenada,Answer/report not provided,Answer/report not provided,Answer/report not provided
Guatemala,Answer/report not provided,No,Answer/report not provided
Guyana,Answer/report not provided,No,No
Honduras,No,Yes,Yes
Hungary,No,No,No
Iceland,Answer/report not provided,Answer/report not provided,Answer/report not provided
India,No,Yes,Yes
Iran (Islamic Republic of),No,No,Answer/report not provided
Iraq,Yes,Answer/report not provided,Answer/report not provided
Ireland,Yes,Yes,Yes
Israel,Answer/report not provided,Yes,Answer/report not provided
Italy,Yes,Yes,Answer/report not provided
Jamaica,No,Answer/report not provided,Answer/report not provided
Japan,No,No,No
Jordan,No,No,No
Kazakhstan,Answer/report not provided,Answer/report not provided,Answer/report not provided
Kenya,Yes,Answer/report not provided,Yes
Kiribati,Yes,Answer/report not provided,Answer/report not provided
Kuwait,Yes,Yes,Yes
Kyrgyzstan,No,No,Answer/report not provided
Lao People's Democratic Republic,Answer/report not provided,Answer/report not provided,Answer/report not provided
Latvia,No,No,No
Lebanon,No,Answer/report not provided,Answer/report not provided
Lesotho,Yes,Answer/report not provided,Yes
Libyan Arab Jamahiriya,No,Yes,Answer/report not provided
Lithuania,Yes,Yes,Yes
Luxembourg,Yes,Yes,Yes
Madagascar,Answer/report not provided,Answer/report not provided,Answer/report not provided
Malaysia,Yes,No,No
Maldives,Answer/report not provided,Answer/report not provided,Answer/report not provided
Mali,Answer/report not provided,Answer/report not provided,Answer/report not provided
Malta,No,No,No
Marshall Islands,Answer/report not provided,No,No
Mauritania,Answer/report not provided,Answer/report not provided,Answer/report not provided
Mauritius,No,No,Answer/report not provided
Mexico,Yes,No,Yes
Micronesia (Federated States of),Yes,No,Answer/report not provided
Mongolia,Answer/report not provided,Yes,Yes
Montenegro,No,No,No
Myanmar,No,Answer/report not provided,Answer/report not provided
Namibia,Answer/report not provided,Yes,Yes
Nauru,Answer/report not provided,Answer/report not provided,Answer/report not provided
Nepal,Answer/report not provided,Answer/report not provided,Answer/report not provided
Netherlands,No,No,Yes
New Zealand,Yes,Yes,Yes
Niger,Answer/report not provided,Answer/report not provided,Answer/report not provided
Nigeria,No,Answer/report not provided,Answer/report not provided
Niue,Answer/report not provided,Answer/report not provided,Answer/report not provided
Norway,No,No,Answer/report not provided
Oman,No,No,Answer/report not provided
Pakistan,Answer/report not provided,Answer/report not provided,Answer/report not provided
Palau,Yes,Yes,Answer/report not provided
Panama,Yes,Yes,Yes
Papua New Guinea,No,Answer/report not provided,Answer/report not provided
Paraguay,No,No,Answer/report not provided
Peru,Yes,Answer/report not provided,Answer/report not provided
Philippines,Answer/report not provided,Answer/report not provided,Answer/report not provided
Poland,No,No,Answer/report not provided
Portugal,No,No,No
Qatar,Answer/report not provided,No,No
Republic of Korea,Yes,No,No
Republic of Moldova,No,Answer/report not provided,Answer/report not provided
Romania,No,Answer/report not provided,Answer/report not provided
Russian Federation,No,No,Answer/report not provided
Rwanda,Answer/report not provided,Answer/report not provided,Answer/report not provided
Saint Kitts and Nevis,Answer/report not provided,Answer/report not provided,Answer/report not provided
Saint Lucia,Answer/report not provided,No,Answer/report not provided
Saint Vincent and the Grenadines,Answer/report not provided,Answer/report not provided,Answer/report not provided
Samoa,Answer/report not provided,Answer/report not provided,Answer/report not provided
San Marino,No,Answer/report not provided,Answer/report not provided
Sao Tome and Principe,No,Answer/report not provided,Answer/report not provided
Saudi Arabia,Answer/report not provided,Answer/report not provided,Answer/report not provided
Senegal,Answer/report not provided,Answer/report not provided,Answer/report not provided
Serbia,Yes,Yes,Yes
Seychelles,No,No,No
Sierra Leone,Answer/report not provided,Answer/report not provided,Answer/report not provided
Singapore,Yes,Yes,Yes
Slovakia,No,No,No
Slovenia,Yes,Yes,Yes
Solomon Islands,No,Answer/report not provided,Answer/report not provided
South Africa,Yes,Answer/report not provided,Answer/report not provided
Spain,Yes,Yes,No
Sri Lanka,Answer/report not provided,Answer/report not provided,Answer/report not provided
Sudan,Answer/report not provided,No,Answer/report not provided
Suriname,Yes,No,Answer/report not provided
Swaziland,Answer/report not provided,Yes,Answer/report not provided
Sweden,Yes,No,No
Syrian Arab Republic,Answer/report not provided,Answer/report not provided,Answer/report not provided
Tajikistan,Answer/report not provided,Answer/report not provided,Answer/report not provided
Thailand,No,No,No
The former Yugoslav Republic of Macedonia,Yes,Answer/report not provided,Answer/report not provided
Timor-Leste,Answer/report not provided,Answer/report not provided,Answer/report not provided
Togo,No,Answer/report not provided,No
Tonga,Yes,Answer/report not provided,Answer/report not provided
Trinidad and Tobago,Yes,Yes,Answer/report not provided
Tunisia,Yes,Yes,Answer/report not provided
Turkey,Yes,Yes,Yes
Turkmenistan,No,Answer/report not provided,Answer/report not provided
Tuvalu,No,No,Answer/report not provided
Uganda,Answer/report not provided,Yes,Answer/report not provided
Ukraine,No,Answer/report not provided,Answer/report not provided
United Arab Emirates,Yes,Answer/report not provided,Answer/report not provided
United Kingdom,Yes,Yes,No
United Republic of Tanzania,Yes,Answer/report not provided,Answer/report not provided
Uruguay,Yes,Yes,Yes
Uzbekistan,No,Answer/report not provided,Answer/report not provided
Vanuatu,No,Answer/report not provided,Answer/report not provided
Venezuela,Yes,Yes,Answer/report not provided
Viet Nam,Answer/report not provided,Answer/report not provided,Answer/report not provided
Yemen,Answer/report not provided,Answer/report not provided,Answer/report not provided
