Party,2014,2012,2010
Italy,18,16,Answer/report not provided
Jamaica,18,Answer/report not provided,Answer/report not provided
Japan,20,20,20
Jordan,18,18,18
Kazakhstan,18,18,Answer/report not provided
Kenya,18,Answer/report not provided,18
Kiribati,18,Answer/report not provided,Answer/report not provided
Kuwait,Answer/report not provided,21,21
Kyrgyzstan,18,Answer/report not provided,Answer/report not provided
Lao People's Democratic Republic,18,18,Answer/report not provided
Latvia,18,18,18
Lebanon,18,18,18
Lesotho,Answer/report not provided,Answer/report not provided,Answer/report not provided
Libyan Arab Jamahiriya,Answer/report not provided,18,Answer/report not provided
Lithuania,18,18,18
Luxembourg,Answer/report not provided,16,16
Madagascar,Answer/report not provided,18,Answer/report not provided
Malaysia,18,Answer/report not provided,18
Maldives,18,Answer/report not provided,Answer/report not provided
Mali,Answer/report not provided,18,Answer/report not provided
Malta,18,18,18
Marshall Islands,18,18,18
Mauritania,Answer/report not provided,Answer/report not provided,Answer/report not provided
Mauritius,18,18,18
Mexico,Answer/report not provided,18,18
Micronesia (Federated States of),18,18,Answer/report not provided
Mongolia,21,18,18
Montenegro,18,18,18
Myanmar,18,Answer/report not provided,Answer/report not provided
Namibia,Answer/report not provided,18,18
Nauru,Answer/report not provided,Answer/report not provided,Answer/report not provided
Nepal,18,18,Answer/report not provided
Netherlands,18,16,16
New Zealand,18,18,Answer/report not provided
Niger,Answer/report not provided,18,Answer/report not provided
Nigeria,18,Answer/report not provided,Answer/report not provided
Niue,Answer/report not provided,Answer/report not provided,Answer/report not provided
Norway,18,18,18
Oman,18,18,Answer/report not provided
Pakistan,18,18,Answer/report not provided
Palau,21,18,19
Panama,Answer/report not provided,18,18
Papua New Guinea,18,Answer/report not provided,Answer/report not provided
Paraguay,Answer/report not provided,Answer/report not provided,Answer/report not provided
Peru,Answer/report not provided,18,Answer/report not provided
Philippines,18,18,Answer/report not provided
Poland,Answer/report not provided,18,Answer/report not provided
Portugal,18,18,Answer/report not provided
Qatar,18,18,Answer/report not provided
Republic of Korea,19,18,19
Republic of Moldova,18,18,Answer/report not provided
Romania,18,Answer/report not provided,Answer/report not provided
Russian Federation,18,18,Answer/report not provided
Rwanda,Answer/report not provided,18,Answer/report not provided
Saint Kitts and Nevis,Answer/report not provided,18,Answer/report not provided
Saint Lucia,Answer/report not provided,Answer/report not provided,Answer/report not provided
Saint Vincent and the Grenadines,Answer/report not provided,Answer/report not provided,Answer/report not provided
Samoa,Answer/report not provided,Answer/report not provided,Answer/report not provided
San Marino,18,18,18
Sao Tome and Principe,18,Answer/report not provided,Answer/report not provided
Saudi Arabia,Answer/report not provided,Answer/report not provided,Answer/report not provided
Senegal,Answer/report not provided,Answer/report not provided,Answer/report not provided
Serbia,18,18,18
Seychelles,18,18,18
Sierra Leone,Answer/report not provided,Answer/report not provided,Answer/report not provided
Singapore,18,18,18
Slovakia,18,18,18
Slovenia,18,18,Answer/report not provided
Solomon Islands,18,18,18
South Africa,18,18,18
Spain,Answer/report not provided,18,Answer/report not provided
Sri Lanka,Answer/report not provided,21,Answer/report not provided
Sudan,Answer/report not provided,18,Answer/report not provided
Suriname,18,18,Answer/report not provided
Swaziland,Answer/report not provided,18,Answer/report not provided
Sweden,18,18,18
Syrian Arab Republic,Answer/report not provided,Answer/report not provided,18
Tajikistan,Answer/report not provided,Answer/report not provided,Answer/report not provided
Thailand,18,18,18
The former Yugoslav Republic of Macedonia,18,Answer/report not provided,Answer/report not provided
Timor-Leste,Answer/report not provided,Answer/report not provided,Answer/report not provided
Togo,Answer/report not provided,18,Answer/report not provided
Tonga,18,18,18
Trinidad and Tobago,18,18,18
Tunisia,Answer/report not provided,Answer/report not provided,Answer/report not provided
Turkey,18,18,18
Turkmenistan,18,Answer/report not provided,Answer/report not provided
Tuvalu,18,18,Answer/report not provided
Uganda,Answer/report not provided,Answer/report not provided,Answer/report not provided
Ukraine,18,18,18
United Arab Emirates,18,18,Answer/report not provided
United Kingdom,18,18,18
United Republic of Tanzania,18,18,Answer/report not provided
Uruguay,Answer/report not provided,18,18
Uzbekistan,20,Answer/report not provided,Answer/report not provided
Vanuatu,18,18,Answer/report not provided
Venezuela,18,18,Answer/report not provided
Viet Nam,18,18,18
Yemen,18,Answer/report not provided,Answer/report not provided
