Party,2014,2012,2010
Guyana,Answer/report not provided,No,No
Honduras,Yes,Yes,Yes
Hungary,Yes,Yes,Yes
Iceland,Yes,Yes,Answer/report not provided
India,Yes,Yes,Yes
Iran (Islamic Republic of),Yes,Yes,Answer/report not provided
Iraq,No,No,Answer/report not provided
Ireland,No,No,No
Israel,Answer/report not provided,No,Answer/report not provided
Italy,No,No,Answer/report not provided
Jamaica,No,Answer/report not provided,Answer/report not provided
Japan,Yes,Yes,Yes
Jordan,Yes,Yes,No
Kazakhstan,No,No,Answer/report not provided
Kenya,Yes,Answer/report not provided,Yes
Kiribati,Yes,Answer/report not provided,Answer/report not provided
Kuwait,No,Yes,Yes
Kyrgyzstan,Yes,No,Answer/report not provided
Lao People's Democratic Republic,No,No,Answer/report not provided
Latvia,Yes,Yes,Yes
Lebanon,No,No,No
Lesotho,No,No,No
Libyan Arab Jamahiriya,No,No,Answer/report not provided
Lithuania,Yes,Yes,Yes
Luxembourg,No,No,No
Madagascar,No,No,No
Malaysia,Yes,Yes,Yes
Maldives,No,Answer/report not provided,Answer/report not provided
Mali,No,No,Answer/report not provided
Malta,No,No,No
Marshall Islands,No,No,No
Mauritania,No,No,Answer/report not provided
Mauritius,No,No,No
Mexico,Yes,Yes,Yes
Micronesia (Federated States of),No,No,No
Mongolia,No,Yes,Yes
Montenegro,No,No,No
Myanmar,No,Answer/report not provided,Answer/report not provided
Namibia,Answer/report not provided,Yes,Yes
Nauru,Answer/report not provided,Answer/report not provided,Answer/report not provided
Nepal,No,No,Answer/report not provided
Netherlands,Yes,Yes,No
New Zealand,Yes,Yes,Yes
Niger,Answer/report not provided,No,Answer/report not provided
Nigeria,Yes,Answer/report not provided,Answer/report not provided
Niue,No,Answer/report not provided,No
Norway,No,No,No
Oman,No,No,No
Pakistan,No,No,Answer/report not provided
Palau,No,No,No
Panama,No,No,No
Papua New Guinea,No,Answer/report not provided,Answer/report not provided
Paraguay,No,No,Answer/report not provided
Peru,No,Answer/report not provided,Answer/report not provided
Philippines,No,No,Answer/report not provided
Poland,No,Yes,Answer/report not provided
Portugal,Yes,No,No
Qatar,Answer/report not provided,Yes,Answer/report not provided
Republic of Korea,Yes,Yes,Yes
Republic of Moldova,Yes,Yes,Answer/report not provided
Romania,Yes,Answer/report not provided,Answer/report not provided
Russian Federation,Yes,No,Answer/report not provided
Rwanda,Answer/report not provided,No,Answer/report not provided
Saint Kitts and Nevis,Answer/report not provided,No,Answer/report not provided
Saint Lucia,Answer/report not provided,No,Answer/report not provided
Saint Vincent and the Grenadines,Answer/report not provided,No,Answer/report not provided
Samoa,Answer/report not provided,Answer/report not provided,Answer/report not provided
San Marino,No,No,No
Sao Tome and Principe,No,No,Answer/report not provided
Saudi Arabia,No,No,Answer/report not provided
Senegal,Yes,No,Answer/report not provided
Serbia,Yes,Yes,Yes
Seychelles,No,Yes,No
Sierra Leone,No,No,Answer/report not provided
Singapore,Yes,Yes,Yes
Slovakia,Yes,Yes,Yes
Slovenia,Yes,Yes,Yes
Solomon Islands,No,Yes,Yes
South Africa,No,Yes,Yes
Spain,Yes,Yes,No
Sri Lanka,Answer/report not provided,No,Answer/report not provided
Sudan,Answer/report not provided,Yes,Answer/report not provided
Suriname,Yes,Yes,Answer/report not provided
Swaziland,Answer/report not provided,Yes,Answer/report not provided
Sweden,Yes,Yes,Yes
Syrian Arab Republic,Answer/report not provided,Answer/report not provided,Yes
Tajikistan,No,Answer/report not provided,Answer/report not provided
Thailand,No,No,No
The former Yugoslav Republic of Macedonia,Yes,Answer/report not provided,Answer/report not provided
Timor-Leste,Answer/report not provided,Answer/report not provided,Answer/report not provided
Togo,No,No,No
Tonga,No,No,No
Trinidad and Tobago,No,No,No
Tunisia,Yes,No,Answer/report not provided
Turkey,Yes,Yes,Yes
Turkmenistan,Yes,Answer/report not provided,Answer/report not provided
Tuvalu,Yes,No,Answer/report not provided
Uganda,Yes,No,Answer/report not provided
Ukraine,Yes,Yes,Yes
United Arab Emirates,Yes,Yes,Answer/report not provided
United Kingdom,Yes,Yes,Yes
United Republic of Tanzania,No,No,Answer/report not provided
Uruguay,No,No,No
Uzbekistan,Yes,Answer/report not provided,Answer/report not provided
Vanuatu,Yes,No,Answer/report not provided
Venezuela,Yes,Yes,Answer/report not provided
Viet Nam,Yes,Yes,Yes
Yemen,Yes,Yes,Answer/report not provided
