Party,2014,2012,2010
Niger,Answer/report not provided,No,Answer/report not provided
Nigeria,No,Answer/report not provided,Answer/report not provided
Niue,No,Answer/report not provided,No
Norway,No,No,No
Oman,No,No,No
Pakistan,No,No,Answer/report not provided
Palau,No,No,No
Panama,No,No,No
Papua New Guinea,No,Answer/report not provided,Answer/report not provided
Paraguay,No,No,Answer/report not provided
Peru,No,No,Answer/report not provided
Philippines,No,Yes,Answer/report not provided
Poland,Yes,Answer/report not provided,Answer/report not provided
Portugal,No,No,No
Qatar,Yes,No,No
Republic of Korea,Yes,Yes,No
Republic of Moldova,No,No,Answer/report not provided
Romania,Yes,Answer/report not provided,Answer/report not provided
Russian Federation,No,No,Answer/report not provided
Rwanda,Answer/report not provided,No,Answer/report not provided
Saint Kitts and Nevis,Answer/report not provided,No,Answer/report not provided
Saint Lucia,Answer/report not provided,No,Answer/report not provided
Saint Vincent and the Grenadines,Answer/report not provided,No,Answer/report not provided
Samoa,Answer/report not provided,Answer/report not provided,Answer/report not provided
San Marino,No,No,No
Sao Tome and Principe,No,No,Answer/report not provided
Saudi Arabia,No,No,Answer/report not provided
Senegal,No,No,Answer/report not provided
Serbia,No,No,No
Seychelles,Yes,Yes,Yes
Sierra Leone,No,No,Answer/report not provided
Singapore,No,No,No
Slovakia,No,No,No
Slovenia,Yes,Yes,Yes
Solomon Islands,No,Answer/report not provided,Answer/report not provided
South Africa,No,No,No
Spain,Answer/report not provided,No,No
Sri Lanka,Answer/report not provided,No,Answer/report not provided
Sudan,Answer/report not provided,No,Answer/report not provided
Suriname,Yes,Yes,Answer/report not provided
Swaziland,Answer/report not provided,No,Answer/report not provided
Sweden,No,No,No
Syrian Arab Republic,Answer/report not provided,Answer/report not provided,No
Tajikistan,No,Answer/report not provided,Answer/report not provided
Thailand,Yes,Yes,No
The former Yugoslav Republic of Macedonia,No,Answer/report not provided,Answer/report not provided
Timor-Leste,Answer/report not provided,Answer/report not provided,Answer/report not provided
Togo,No,No,No
Tonga,No,No,No
Trinidad and Tobago,No,No,No
Tunisia,No,No,Answer/report not provided
Turkey,No,No,No
Turkmenistan,No,Answer/report not provided,Answer/report not provided
Tuvalu,No,No,Answer/report not provided
Uganda,No,Yes,Answer/report not provided
Ukraine,Answer/report not provided,No,No
United Arab Emirates,Answer/report not provided,Yes,Answer/report not provided
United Kingdom,No,No,No
United Republic of Tanzania,No,No,Answer/report not provided
Uruguay,No,No,No
Uzbekistan,No,Answer/report not provided,Answer/report not provided
Vanuatu,No,No,Answer/report not provided
Venezuela,No,No,Answer/report not provided
Viet Nam,No,No,Answer/report not provided
Yemen,No,No,Answer/report not provided
