Party,2014,2012,2010
China,Answer/report not provided,If you have any relevant information pertaining to but not covered in this section please provide details in the space below.,Answer/report not provided
Colombia,Answer/report not provided,Answer/report not provided,Answer/report not provided
Comoros,Answer/report not provided,Answer/report not provided,Answer/report not provided
Congo,Si vous avez d’autres informations pertinentes relevant de la présente section mais non couvertes par celle-ci veuillez fournir des précisions dans l’espace ci-après.,Answer/report not provided,Answer/report not provided
Cook Islands,Answer/report not provided,Answer/report not provided,Answer/report not provided
Costa Rica,Answer/report not provided,Answer/report not provided,Answer/report not provided
Côte d'Ivoire,Si vous avez d’autres informations pertinentes relevant de la présente section mais non couvertes par celle-ci veuillez fournir des précisions dans l’espace ci-après.,Answer/report not provided,Answer/report not provided
Croatia,Answer/report not provided,Answer/report not provided,Answer/report not provided
Cyprus,Answer/report not provided,If you have any relevant information pertaining to but not covered in this section please provide details in the space below.,Answer/report not provided
Czech Republic,There is ongoing research related to use of tobacco among pregnant women (Clinic of Addictology of 1st Faculty of Medicine and General Teaching Hospital Charles University Prague),Answer/report not provided,Answer/report not provided
Democratic People's Republic of Korea,Answer/report not provided,Answer/report not provided,Answer/report not provided
Democratic Republic of the Congo,Answer/report not provided,Answer/report not provided,Answer/report not provided
Denmark,Answer/report not provided,Answer/report not provided,Answer/report not provided
Djibouti,Answer/report not provided,Answer/report not provided,Answer/report not provided
Ecuador,Answer/report not provided,Answer/report not provided,Answer/report not provided
Egypt,Answer/report not provided,Answer/report not provided,Answer/report not provided
El Salvador,Answer/report not provided,Answer/report not provided,Answer/report not provided
Estonia,Answer/report not provided,Answer/report not provided,Answer/report not provided
European Union,"1. Addictiveness and Attractiveness of Tobacco Additives Scientific Committee on Emerging and Newly Identified Health Risks SCENIHR 2010
See http://ec.europa.eu/health/scientific_committees/emerging/docs/scenihr_o_031.pdf
2. Effectiveness of Tax and Price Policies for Tobacco Control - IARC Handbooks of Cancer Prevention Tobacco Control Volume 14 2011 
See http://apps.who.int/bookorders/anglais/detart1.jsp?sesslan=1&codlan=1&codcol=76&codcch=30
Co- funded by PPACTE (Pricing Policies and Control of Tobacco in Europe). PPACTE was a collaborative 3-year project being funded by the European Commission''s Seventh Framework Programme for Research and Technological Development (FP7)
See http://www.ppacte.eu/
3. A project co- funded by the EU and it''s 16 participating countries the so called Public Information Tobacco Control (PITOC) has resulted in websites with fact sheets that inform the public on the general and tobacco industry use of tobacco additives as well as their harmful health effects. 
See http://www.rivm.nl/en/Topics/Topics/T/Tobacco/PITOC_factsheets
4. ''Developing methodologies to reduce inequalities in the determinants of health'' Prof Ken Judge 2011- 2015. This study was financed under the 7th EU Framework Programme. Inequalities in smoking are specifically addressed.
See https://tuhat.halvi.helsinki.fi/portal/en/projects/eu-7th-framework-de(4b42c1c2-db65-4d07-8ee2-9cde529ec7a3).html
5. TobTaxY (Making Tobacco Tax Trendy) was a project that aims to provide tobacco control advocates in Europe with training and expertise on tobacco tax and illicit trade issues by bringing together practical expert knowledge and disseminating its use in the field. The project has received funding from the European Union in the framework of the Health Programme. 
 See http://www.smokefreepartnership.eu/tobtaxy",Answer/report not provided,"The EU Health Programme includes the possibility to fund research and training projects envisaged by Articles 20.1(a) and (b) of the FCTC. 
The EU routinely collects data on key tobacco-control indicators (including those listed in Article 20.3(a) in particular via the European Health Interview Survey (EHIS) the European Household Survey (EHS) and special Eurobarometer surveys on tobacco."
Fiji,Answer/report not provided,Answer/report not provided,Answer/report not provided
Finland,Answer/report not provided,Answer/report not provided,Answer/report not provided
France,Answer/report not provided,Answer/report not provided,Answer/report not provided
Gabon,Si vous avez d’autres informations pertinentes relevant de la présente section mais non couvertes par celle-ci veuillez fournir des précisions dans l’espace ci-après.,Answer/report not provided,Answer/report not provided
Gambia,Answer/report not provided,Answer/report not provided,Answer/report not provided
Georgia,Answer/report not provided,Answer/report not provided,Answer/report not provided
Germany,Answer/report not provided,Answer/report not provided,Answer/report not provided
Ghana,Answer/report not provided,Answer/report not provided,Answer/report not provided
Greece,Answer/report not provided,Answer/report not provided,Answer/report not provided
Grenada,Answer/report not provided,Answer/report not provided,Answer/report not provided
Guatemala,Answer/report not provided,Answer/report not provided,Answer/report not provided
Guyana,Answer/report not provided,Answer/report not provided,Answer/report not provided
Honduras,El IHADFA se mantiene alerta ante la vigilancia del cumplimiento de la Ley Especial para el Control del Tabaco y su Reglamentación y anuente ante la necesidad de intercambio de información a nivel nacional como internacional. Se han atendido comunicaciones de intercambio de información sobre el control de productos de tabaco entre el IHADFA y la Direcciòn Ejecutiva de Ingresos DEI y otras instituciones del Estado,Answer/report not provided,Answer/report not provided
Hungary,The summary of the data gained during the control of complying with smoking prohibitions needs to comply with qualitative and quantitative requirements. For this purpose. the development of the new software regarding the control of compliance with the law. which is fitting to the registration system had finished.,Answer/report not provided,Answer/report not provided
Iceland,In relation to 3.4.3.7: the laws and regulations can be found at: http://eng.velferdarraduneyti.is/legislation/acts_of_parliament/,Answer/report not provided,Answer/report not provided
India,Answer/report not provided,Answer/report not provided,GYTS GSPS and GHPSS were carrried out in 2006 and 2009.
Iran (Islamic Republic of),Answer/report not provided,Answer/report not provided,Answer/report not provided
Iraq,Answer/report not provided,Answer/report not provided,Answer/report not provided
Ireland,Answer/report not provided,Answer/report not provided,Answer/report not provided
Israel,Answer/report not provided,Answer/report not provided,Answer/report not provided
Italy,Answer/report not provided,Answer/report not provided,Answer/report not provided
Jamaica,Answer/report not provided,Answer/report not provided,Answer/report not provided
Japan,Answer/report not provided,Answer/report not provided,Answer/report not provided
Jordan,Answer/report not provided,Answer/report not provided,Answer/report not provided
Kazakhstan,Education specialists antismoking centers in the Winter School drawing on international coach at Columbia University in 2013.,Answer/report not provided,Answer/report not provided
Kenya,Answer/report not provided,Answer/report not provided,Answer/report not provided
Kiribati,Answer/report not provided,Answer/report not provided,Answer/report not provided
Kuwait,Answer/report not provided,Answer/report not provided,Answer/report not provided
Kyrgyzstan,Answer/report not provided,Answer/report not provided,Answer/report not provided
Lao People's Democratic Republic,Answer/report not provided,Answer/report not provided,Answer/report not provided
Latvia,Answer/report not provided,Answer/report not provided,Answer/report not provided
Lebanon,Answer/report not provided,Answer/report not provided,Answer/report not provided
Lesotho,Answer/report not provided,Answer/report not provided,The current strategies/programmes and plans cover research on the determinants and consequences of tobacco consumption and consequences of exposure to smoke. The Global Youth Tobacco Survey (GYTS) was conducted twice in 2002 and 2008 and provides data for tobacco use among students 13-15 years of age.
Libyan Arab Jamahiriya,Some studies have been implemented about tobacco consumption and exposure to tobacco smoke.,Answer/report not provided,Answer/report not provided
Lithuania,Answer/report not provided,Answer/report not provided,Answer/report not provided
Luxembourg,Si vous avez d’autres informations pertinentes relevant de la présente section mais non couvertes par celle-ci veuillez fournir des précisions dans l’espace ci-après.,Answer/report not provided,Answer/report not provided
Madagascar,Si vous avez d’autres informations pertinentes relevant de la présente section mais non couvertes par celle-ci veuillez fournir des précisions dans l’espace ci-après.,Answer/report not provided,Answer/report not provided
Malaysia,Answer/report not provided,Answer/report not provided,Answer/report not provided
Maldives,Answer/report not provided,Answer/report not provided,Answer/report not provided
Mali,Si vous avez d’autres informations pertinentes relevant de la présente section mais non couvertes par celle-ci veuillez fournir des précisions dans l’espace ci-après.,Answer/report not provided,Answer/report not provided
Malta,Answer/report not provided,If you have any relevant information pertaining to but not covered in this section please provide details in the space below.,For more information on tobacco legislation in Malta contact the Environmental Health Directorate - Director: John Attard Kingswell john.attard-kingswell@gov.mt
Marshall Islands,Answer/report not provided,Answer/report not provided,None
Mauritania,Si vous avez d’autres informations pertinentes relevant de la présente section mais non couvertes par celle-ci veuillez fournir des précisions dans l’espace ci-après.,Answer/report not provided,Answer/report not provided
Mauritius,Answer/report not provided,If you have any relevant information pertaining to but not covered in this section please provide details in the space below.,Answer/report not provided
Mexico,Answer/report not provided,Answer/report not provided,Answer/report not provided
Micronesia (Federated States of),Answer/report not provided,Answer/report not provided,Answer/report not provided
Mongolia,Answer/report not provided,Answer/report not provided,Answer/report not provided
Montenegro,Answer/report not provided,Answer/report not provided,Answer/report not provided
Myanmar,Answer/report not provided,Answer/report not provided,Answer/report not provided
Namibia,Answer/report not provided,Answer/report not provided,Answer/report not provided
Nauru,Answer/report not provided,Answer/report not provided,Answer/report not provided
Nepal,Answer/report not provided,Answer/report not provided,Answer/report not provided
Netherlands,Answer/report not provided,Answer/report not provided,Answer/report not provided
New Zealand,Answer/report not provided,Answer/report not provided,Answer/report not provided
Niger,Answer/report not provided,Answer/report not provided,Answer/report not provided
Nigeria,Answer/report not provided,Answer/report not provided,Answer/report not provided
Niue,Answer/report not provided,Answer/report not provided,Answer/report not provided
Norway,The National Institute of Public Health undertakes various research and studies regarding health risks and consequences of tobacco use and exposure.,Answer/report not provided,Answer/report not provided
Oman,Answer/report not provided,Answer/report not provided,Answer/report not provided
Pakistan,Answer/report not provided,Answer/report not provided,Answer/report not provided
Palau,Answer/report not provided,Answer/report not provided,Answer/report not provided
Panama,El Ministerio de Salud intercambia información a solicitud de otras partes o bien de la sociedad civil nacional o internacional. Adicionalmente. Incluye los resultados de todos los estudios efectuados en materia de tabaco y enfermedades crónicas no transmisibles. en su página Web: www.minsa.gob.pa como también lo hace el Instituto Conmemorativo Gorgas de Estudios en Salud en su página web www.gorgas.gob.pa.,Answer/report not provided,El MInisterio de Salud intercambia información a solicitud de otras partes o bien de la sociedad civil nacional o internacional. Incluye en su página Web: www.minsa.gob.pa los resultados de todos los estudios efectuados.
Papua New Guinea,Answer/report not provided,Answer/report not provided,Answer/report not provided
Paraguay,Answer/report not provided,Answer/report not provided,Answer/report not provided
Peru,En el mes de enero del 2014 recibimos de la Comisión Nacional Permanente de Lucha Antitabáquica - COLAT. el documento Perú - Tributación sobre los productos de tabaco - Panorama General y Propuesta de Reforma.,Answer/report not provided,Answer/report not provided
Philippines,Answer/report not provided,Answer/report not provided,Answer/report not provided
Poland,Answer/report not provided,If you have any relevant information pertaining to but not covered in this section please provide details in the space below.,Answer/report not provided
Portugal,Answer/report not provided,Answer/report not provided,Answer/report not provided
Qatar,Answer/report not provided,Answer/report not provided,Answer/report not provided
Republic of Korea,Answer/report not provided,Answer/report not provided,Answer/report not provided
Republic of Moldova,Answer/report not provided,Answer/report not provided,Answer/report not provided
Romania,Answer/report not provided,Answer/report not provided,Answer/report not provided
Russian Federation,Answer/report not provided,Answer/report not provided,Answer/report not provided
Rwanda,Answer/report not provided,Answer/report not provided,Answer/report not provided
Saint Kitts and Nevis,Answer/report not provided,Answer/report not provided,Answer/report not provided
Saint Lucia,Answer/report not provided,Answer/report not provided,Answer/report not provided
Saint Vincent and the Grenadines,Answer/report not provided,Answer/report not provided,Answer/report not provided
Samoa,Answer/report not provided,Answer/report not provided,Answer/report not provided
San Marino,Answer/report not provided,Answer/report not provided,Answer/report not provided
Sao Tome and Principe,Answer/report not provided,Answer/report not provided,Answer/report not provided
Saudi Arabia,Answer/report not provided,Answer/report not provided,Answer/report not provided
Senegal,Si vous avez d’autres informations pertinentes relevant de la présente section mais non couvertes par celle-ci veuillez fournir des précisions dans l’espace ci-après.,Answer/report not provided,Answer/report not provided
Serbia,Answer/report not provided,Answer/report not provided,Answer/report not provided
Seychelles,Answer/report not provided,Answer/report not provided,Answer/report not provided
Sierra Leone,Answer/report not provided,Answer/report not provided,Answer/report not provided
Singapore,Answer/report not provided,Answer/report not provided,Answer/report not provided
Slovakia,Answer/report not provided,If you have any relevant information pertaining to but not covered in this section please provide details in the space below.,Answer/report not provided
Slovenia,Answer/report not provided,Answer/report not provided,Answer/report not provided
Solomon Islands,Answer/report not provided,Answer/report not provided,Answer/report not provided
South Africa,Answer/report not provided,Answer/report not provided,Answer/report not provided
Spain,Answer/report not provided,Answer/report not provided,Se procede a la actualización periódica de la página web del Ministerio de Sanidad Política Social e Igualdad
Sri Lanka,Answer/report not provided,Answer/report not provided,Answer/report not provided
Sudan,Answer/report not provided,Answer/report not provided,Answer/report not provided
Suriname,Answer/report not provided,Answer/report not provided,Answer/report not provided
Swaziland,Answer/report not provided,Answer/report not provided,Answer/report not provided
Sweden,Answer/report not provided,Answer/report not provided,Answer/report not provided
Syrian Arab Republic,Answer/report not provided,Answer/report not provided,Answer/report not provided
Tajikistan,Answer/report not provided,Answer/report not provided,Answer/report not provided
Thailand,Answer/report not provided,Answer/report not provided,Answer/report not provided
The former Yugoslav Republic of Macedonia,Answer/report not provided,Answer/report not provided,Answer/report not provided
Timor-Leste,Answer/report not provided,Answer/report not provided,Answer/report not provided
Togo,Si vous avez d’autres informations pertinentes relevant de la présente section mais non couvertes par celle-ci veuillez fournir des précisions dans l’espace ci-après.,Answer/report not provided,;
Tonga,Answer/report not provided,Answer/report not provided,"The STEP Survey is currently conducted for the 2nd time for Tonga which is nationally representative. The 1st one was conducted in 2004.
Our next national Census would be carried out next month in which information on tobacco consumption is incorporated into the Census in one question asking every person 6 yrs and above whether they smoke tobacco or cigarettes on a daily basis.
The GYTS was also conducted last year 2010 but the results/report of that survey is not yet officially published."
Trinidad and Tobago,Answer/report not provided,Answer/report not provided,Answer/report not provided
Tunisia,Answer/report not provided,Answer/report not provided,Answer/report not provided
Turkey,Answer/report not provided,Answer/report not provided,Answer/report not provided
Turkmenistan,The laws database is kept in the Resource Centre at the Institute for Democracy and Human Rights of Turkmenistan and the Institute''s five regional affiliates.,Answer/report not provided,Answer/report not provided
Tuvalu,Answer/report not provided,Answer/report not provided,Answer/report not provided
Uganda,Answer/report not provided,Answer/report not provided,Answer/report not provided
Ukraine,Answer/report not provided,Answer/report not provided,Answer/report not provided
United Arab Emirates,Answer/report not provided,Answer/report not provided,Answer/report not provided
United Kingdom,Answer/report not provided,Answer/report not provided,Answer/report not provided
United Republic of Tanzania,Answer/report not provided,Answer/report not provided,Answer/report not provided
Uruguay,Answer/report not provided,Answer/report not provided,Answer/report not provided
Uzbekistan,Answer/report not provided,Answer/report not provided,Answer/report not provided
Vanuatu,Answer/report not provided,Answer/report not provided,Answer/report not provided
Venezuela,Answer/report not provided,Answer/report not provided,Answer/report not provided
Viet Nam,Answer/report not provided,Answer/report not provided,Answer/report not provided
Yemen,Answer/report not provided,Answer/report not provided,Answer/report not provided
