Party,2014,2012,2010
Namibia,Answer/report not provided,No,Answer/report not provided
Nauru,Answer/report not provided,Answer/report not provided,Answer/report not provided
Nepal,No,Yes,Answer/report not provided
Netherlands,No,No,No
New Zealand,No,No,No
Niger,Answer/report not provided,No,Answer/report not provided
Nigeria,No,Answer/report not provided,Answer/report not provided
Niue,Yes,Answer/report not provided,No
Norway,No,No,No
Oman,No,Yes,Answer/report not provided
Pakistan,Yes,Yes,Answer/report not provided
Palau,No,Yes,No
Panama,Yes,Yes,Yes
Papua New Guinea,Yes,Answer/report not provided,Answer/report not provided
Paraguay,No,No,Answer/report not provided
Peru,No,No,Answer/report not provided
Philippines,Yes,Yes,Answer/report not provided
Poland,Yes,Answer/report not provided,Answer/report not provided
Portugal,No,No,No
Qatar,Yes,Yes,No
Republic of Korea,Yes,Yes,Yes
Republic of Moldova,Yes,Yes,Answer/report not provided
Romania,No,Answer/report not provided,Answer/report not provided
Russian Federation,Yes,No,Answer/report not provided
Rwanda,Answer/report not provided,No,Answer/report not provided
Saint Kitts and Nevis,Answer/report not provided,No,Answer/report not provided
Saint Lucia,Answer/report not provided,Yes,Answer/report not provided
Saint Vincent and the Grenadines,Answer/report not provided,No,Answer/report not provided
Samoa,Answer/report not provided,Answer/report not provided,Answer/report not provided
San Marino,No,No,No
Sao Tome and Principe,No,Yes,Answer/report not provided
Saudi Arabia,No,No,Answer/report not provided
Senegal,No,No,Answer/report not provided
Serbia,No,Yes,Yes
Seychelles,Yes,Yes,Yes
Sierra Leone,Yes,No,Answer/report not provided
Singapore,No,No,No
Slovakia,No,No,No
Slovenia,No,No,No
Solomon Islands,No,Yes,Yes
South Africa,Yes,No,No
Spain,Answer/report not provided,No,No
Sri Lanka,Answer/report not provided,Yes,Answer/report not provided
Sudan,Answer/report not provided,No,Answer/report not provided
Suriname,Yes,Yes,Answer/report not provided
Swaziland,Answer/report not provided,No,Answer/report not provided
Sweden,No,No,No
Syrian Arab Republic,Answer/report not provided,Answer/report not provided,No
Tajikistan,No,Answer/report not provided,Answer/report not provided
Thailand,Yes,Yes,Yes
The former Yugoslav Republic of Macedonia,Yes,Answer/report not provided,Answer/report not provided
Timor-Leste,Answer/report not provided,Answer/report not provided,Answer/report not provided
Togo,No,No,No
Tonga,Yes,Yes,Yes
Trinidad and Tobago,No,No,Yes
Tunisia,No,No,Answer/report not provided
Turkey,No,No,Yes
Turkmenistan,No,Answer/report not provided,Answer/report not provided
Tuvalu,No,Yes,Answer/report not provided
Uganda,Yes,Answer/report not provided,Answer/report not provided
Ukraine,Yes,No,No
United Arab Emirates,No,Yes,Answer/report not provided
United Kingdom,No,No,No
United Republic of Tanzania,No,No,Answer/report not provided
Uruguay,No,No,Yes
Uzbekistan,Yes,Answer/report not provided,Answer/report not provided
Vanuatu,No,Yes,Answer/report not provided
Venezuela,Yes,Yes,Answer/report not provided
Viet Nam,Yes,Yes,Yes
Yemen,Yes,Yes,Answer/report not provided
